bias,error-frac,errors,expressed-tpms,log-tpm-rho,median-percent-error,noise_perc,paired_end,quant_method,read_depth,read_length,sensitivity,specificity,stranded,unique sequence length
True,0.81963,True,3526.00000,0.96661,-13.95733,0,False,Sailfish,50,75,0.92428,0.88829,False,2
True,0.83518,True,2888.00000,0.97649,-20.02432,0,False,Sailfish,50,75,0.93940,0.93696,False,3
True,0.97343,True,1242.00000,0.99322,-32.87949,0,False,Sailfish,50,75,0.93800,0.96325,False,4
True,0.94233,True,8098.00000,0.88845,-41.93223,10,False,Sailfish,50,75,0.85589,0.68836,False,0
True,0.91486,True,3089.00000,0.89638,-31.09542,10,False,Sailfish,50,75,0.91097,0.58152,False,1
True,0.89959,True,3456.00000,0.90237,-24.73026,10,False,Sailfish,50,75,0.93432,0.52764,False,2
True,0.91436,True,2896.00000,0.88388,-27.00702,10,False,Sailfish,50,75,0.94924,0.50638,False,3
True,0.97001,True,1267.00000,0.91916,-40.41725,10,False,Sailfish,50,75,0.96764,0.44056,False,4
True,0.85061,True,8260.00000,0.95426,-22.19469,0,False,Sailfish,50,100,0.87240,0.88931,False,0
True,0.84328,True,2948.00000,0.95156,-15.28488,0,False,Sailfish,50,100,0.90163,0.86236,False,1
True,0.81865,True,3485.00000,0.97286,-11.02459,0,False,Sailfish,50,100,0.91162,0.90404,False,2
True,0.80634,True,2809.00000,0.98421,-16.75292,0,False,Sailfish,50,100,0.92880,0.94437,False,3
True,0.94826,True,1237.00000,0.99496,-29.87843,0,False,Sailfish,50,100,0.94018,0.96460,False,4
True,0.92996,True,8152.00000,0.89546,-39.75907,10,False,Sailfish,50,100,0.84531,0.69224,False,0
True,0.90565,True,3042.00000,0.89812,-29.46087,10,False,Sailfish,50,100,0.90434,0.60296,False,1
True,0.88936,True,3534.00000,0.91049,-22.33424,10,False,Sailfish,50,100,0.93407,0.53918,False,2
True,0.90661,True,2827.00000,0.89368,-25.79885,10,False,Sailfish,50,100,0.95684,0.50812,False,3
True,0.96337,True,1283.00000,0.91836,-39.15723,10,False,Sailfish,50,100,0.95869,0.43716,False,4
True,0.85602,True,8112.00000,0.91183,-21.18052,0,False,Cufflinks,50,50,0.86280,0.86832,True,0
True,0.82032,True,3061.00000,0.92061,-14.87708,0,False,Cufflinks,50,50,0.89546,0.84051,True,1
True,0.80234,True,3587.00000,0.94326,-10.70912,0,False,Cufflinks,50,50,0.91386,0.88865,True,2
True,0.76763,True,2892.00000,0.95301,-7.10560,0,False,Cufflinks,50,50,0.93361,0.93244,True,3
True,0.77498,True,1271.00000,0.98492,-17.42460,0,False,Cufflinks,50,50,0.94729,0.96348,True,4
True,0.90434,True,8258.00000,0.86390,-35.44408,10,False,Cufflinks,50,50,0.84730,0.72047,True,0
True,0.87714,True,3101.00000,0.88066,-25.01363,10,False,Cufflinks,50,50,0.91938,0.64721,True,1
True,0.85690,True,3480.00000,0.90195,-16.16433,10,False,Cufflinks,50,50,0.93621,0.59589,True,2
True,0.84353,True,2780.00000,0.89636,-13.90515,10,False,Cufflinks,50,50,0.95396,0.60238,True,3
True,0.92228,True,1261.00000,0.92421,-32.71894,10,False,Cufflinks,50,50,0.93894,0.72219,True,4
True,0.87216,True,8104.00000,0.91645,-24.97675,0,False,Cufflinks,50,75,0.86093,0.87456,True,0
True,0.84304,True,3109.00000,0.93835,-13.41345,0,False,Cufflinks,50,75,0.88839,0.85050,True,1
True,0.85195,True,3465.00000,0.94965,-7.14704,0,False,Cufflinks,50,75,0.89812,0.89510,True,2
True,0.85568,True,2834.00000,0.95628,-3.87989,0,False,Cufflinks,50,75,0.92872,0.92870,True,3
True,0.85032,True,1236.00000,0.96227,-11.48383,0,False,Cufflinks,50,75,0.94175,0.95382,True,4
True,0.89254,True,8282.00000,0.88420,-32.59493,10,False,Cufflinks,50,75,0.85704,0.73961,True,0
True,0.87767,True,3041.00000,0.90102,-21.93500,10,False,Cufflinks,50,75,0.89378,0.68959,True,1
True,0.85537,True,3540.00000,0.90761,-12.97024,10,False,Cufflinks,50,75,0.92881,0.62815,True,2
True,0.85094,True,2811.00000,0.89510,-7.45423,10,False,Cufflinks,50,75,0.95162,0.61079,True,3
True,0.84729,True,1218.00000,0.91477,-18.95771,10,False,Cufflinks,50,75,0.95731,0.72412,True,4
True,0.82852,True,8199.00000,0.92562,-17.63093,0,False,Cufflinks,50,100,0.86511,0.88311,True,0
True,0.80627,True,3092.00000,0.93765,-11.86380,0,False,Cufflinks,50,100,0.87484,0.85944,True,1
True,0.78514,True,3472.00000,0.95588,-7.85977,0,False,Cufflinks,50,100,0.90236,0.90649,True,2
True,0.76398,True,2826.00000,0.96662,-7.24483,0,False,Cufflinks,50,100,0.92074,0.92721,True,3
True,0.85803,True,1282.00000,0.97463,-18.13648,0,False,Cufflinks,50,100,0.93370,0.94941,True,4
True,0.90360,True,8330.00000,0.88993,-32.92494,10,False,Cufflinks,50,100,0.85606,0.75178,True,0
True,0.87431,True,3079.00000,0.91382,-21.97851,10,False,Cufflinks,50,100,0.89055,0.72744,True,1
True,0.86667,True,3540.00000,0.92523,-13.75254,10,False,Cufflinks,50,100,0.92232,0.65270,True,2
True,0.87670,True,2790.00000,0.88752,-4.05854,10,False,Cufflinks,50,100,0.94480,0.62128,True,3
True,0.84700,True,1268.00000,0.92551,-16.83867,10,False,Cufflinks,50,100,0.94874,0.71027,True,4
True,0.95648,True,8112.00000,0.90349,-53.85448,0,False,Salmon,50,50,0.84480,0.86376,True,0
True,0.94414,True,3061.00000,0.92556,-46.32845,0,False,Salmon,50,50,0.88697,0.83472,True,1
True,0.93170,True,3587.00000,0.94384,-43.52672,0,False,Salmon,50,50,0.89964,0.87460,True,2
True,0.93396,True,2892.00000,0.97183,-43.75345,0,False,Salmon,50,50,0.91252,0.92592,True,3
True,0.99056,True,1271.00000,0.98771,-53.28149,0,False,Salmon,50,50,0.90952,0.93670,True,4
True,0.98014,True,8258.00000,0.84879,-67.15822,10,False,Salmon,50,50,0.81545,0.68736,True,0
True,0.97227,True,3101.00000,0.87157,-59.63909,10,False,Salmon,50,50,0.90197,0.59059,True,1
True,0.97098,True,3480.00000,0.88187,-54.15270,10,False,Salmon,50,50,0.91494,0.53891,True,2
True,0.97122,True,2780.00000,0.88679,-54.56233,10,False,Salmon,50,50,0.93489,0.52232,True,3
True,0.97700,True,1261.00000,0.90776,-64.18165,10,False,Salmon,50,50,0.94132,0.46018,True,4
True,0.96199,True,8104.00000,0.92185,-52.84601,0,False,Salmon,50,75,0.85316,0.87149,True,0
True,0.94146,True,3109.00000,0.94012,-46.76569,0,False,Salmon,50,75,0.89257,0.83829,True,1
True,0.92641,True,3465.00000,0.95949,-42.52693,0,False,Salmon,50,75,0.89755,0.88134,True,2
True,0.94742,True,2834.00000,0.97902,-45.04472,0,False,Salmon,50,75,0.91108,0.93514,True,3
True,0.99191,True,1236.00000,0.98977,-55.35330,0,False,Salmon,50,75,0.90453,0.93200,True,4
True,0.97537,True,8282.00000,0.87298,-61.93086,10,False,Salmon,50,75,0.84303,0.68882,True,0
True,0.95626,True,3041.00000,0.88585,-52.95114,10,False,Salmon,50,75,0.89938,0.59007,True,1
True,0.95537,True,3540.00000,0.88582,-44.84883,10,False,Salmon,50,75,0.92881,0.53845,True,2
True,0.95909,True,2811.00000,0.87718,-48.25328,10,False,Salmon,50,75,0.94699,0.52293,True,3
True,0.97865,True,1218.00000,0.89903,-60.90176,10,False,Salmon,50,75,0.95238,0.45960,True,4
True,0.93292,True,8199.00000,0.93174,-43.41835,0,False,Salmon,50,100,0.86254,0.87824,True,0
True,0.90556,True,3092.00000,0.93625,-36.51459,0,False,Salmon,50,100,0.88713,0.84542,True,1
True,0.88940,True,3472.00000,0.95704,-32.42613,0,False,Salmon,50,100,0.89660,0.89824,True,2
True,0.89915,True,2826.00000,0.97746,-34.35081,0,False,Salmon,50,100,0.91472,0.93825,True,3
True,0.98518,True,1282.00000,0.98721,-46.58456,0,False,Salmon,50,100,0.90640,0.92431,True,4
True,0.97527,True,8330.00000,0.88308,-60.87469,10,False,Salmon,50,100,0.84106,0.68854,True,0
True,0.96005,True,3079.00000,0.88891,-52.16421,10,False,Salmon,50,100,0.89997,0.59837,True,1
True,0.95932,True,3540.00000,0.90020,-45.29392,10,False,Salmon,50,100,0.92881,0.53388,True,2
True,0.96380,True,2790.00000,0.88775,-48.98848,10,False,Salmon,50,100,0.94337,0.52120,True,3
True,0.97634,True,1268.00000,0.92853,-61.87960,10,False,Salmon,50,100,0.94243,0.44987,True,4
True,0.80634,True,8112.00000,0.95004,-12.58775,0,False,RSEM,50,50,0.88092,0.90300,True,0
True,0.80464,True,3061.00000,0.96224,-9.44604,0,False,RSEM,50,50,0.90297,0.89286,True,1
True,0.79509,True,3587.00000,0.97431,-8.64515,0,False,RSEM,50,50,0.91525,0.93241,True,2
True,0.79391,True,2892.00000,0.98256,-13.80064,0,False,RSEM,50,50,0.93741,0.95471,True,3
True,0.80881,True,1271.00000,0.98893,-21.37028,0,False,RSEM,50,50,0.94807,0.96835,True,4
True,0.89513,True,8258.00000,0.89448,-32.37962,10,False,RSEM,50,50,0.83967,0.71387,True,0
True,0.89229,True,3101.00000,0.91371,-27.61317,10,False,RSEM,50,50,0.91003,0.65024,True,1
True,0.87845,True,3480.00000,0.91791,-23.97865,10,False,RSEM,50,50,0.93391,0.57144,True,2
True,0.87806,True,2780.00000,0.90147,-22.11132,10,False,RSEM,50,50,0.95252,0.52491,True,3
True,0.90325,True,1261.00000,0.90190,-22.85846,10,False,RSEM,50,50,0.96352,0.45131,True,4
True,0.80738,True,8104.00000,0.95545,-13.85674,0,False,RSEM,50,75,0.87808,0.91266,True,0
True,0.79897,True,3109.00000,0.96780,-13.09301,0,False,RSEM,50,75,0.90544,0.89886,True,1
True,0.80548,True,3465.00000,0.97463,-12.61011,0,False,RSEM,50,75,0.90620,0.93672,True,2
True,0.79887,True,2834.00000,0.98297,-17.34313,0,False,RSEM,50,75,0.93543,0.95718,True,3
True,0.81877,True,1236.00000,0.98743,-26.37319,0,False,RSEM,50,75,0.93447,0.96655,True,4
True,0.87515,True,8282.00000,0.91197,-29.09348,10,False,RSEM,50,75,0.85390,0.73087,True,0
True,0.86386,True,3041.00000,0.92365,-24.85570,10,False,RSEM,50,75,0.89148,0.68277,True,1
True,0.84463,True,3540.00000,0.92040,-20.42785,10,False,RSEM,50,75,0.93023,0.59806,True,2
True,0.84490,True,2811.00000,0.89593,-18.04770,10,False,RSEM,50,75,0.95802,0.54450,True,3
True,0.88177,True,1218.00000,0.90021,-21.31432,10,False,RSEM,50,75,0.96962,0.47775,True,4
True,0.80766,True,8199.00000,0.95015,-14.33444,0,False,RSEM,50,100,0.87474,0.91787,True,0
True,0.80918,True,3092.00000,0.95438,-13.95914,0,False,RSEM,50,100,0.88066,0.90192,True,1
True,0.80616,True,3472.00000,0.97308,-12.87396,0,False,RSEM,50,100,0.89919,0.94230,True,2
True,0.80290,True,2826.00000,0.97815,-17.02511,0,False,RSEM,50,100,0.92003,0.95898,True,3
True,0.83619,True,1282.00000,0.98715,-27.67185,0,False,RSEM,50,100,0.92746,0.96477,True,4
True,0.88944,True,8330.00000,0.91463,-30.23123,10,False,RSEM,50,100,0.85702,0.73717,True,0
True,0.87334,True,3079.00000,0.92988,-27.30342,10,False,RSEM,50,100,0.89250,0.71010,True,1
True,0.86215,True,3540.00000,0.94086,-21.80005,10,False,RSEM,50,100,0.92316,0.61465,True,2
True,0.87491,True,2790.00000,0.90681,-21.61010,10,False,RSEM,50,100,0.95520,0.55749,True,3
True,0.91167,True,1268.00000,0.92896,-27.13168,10,False,RSEM,50,100,0.96451,0.48734,True,4
True,0.85848,True,8112.00000,0.91231,-22.16870,0,False,Kallisto,50,50,0.86082,0.83851,True,0
True,0.81901,True,3061.00000,0.91646,-17.50324,0,False,Kallisto,50,50,0.89187,0.82151,True,1
True,0.80123,True,3587.00000,0.95489,-17.24378,0,False,Kallisto,50,50,0.90326,0.86858,True,2
True,0.74550,True,2892.00000,0.97244,-14.58292,0,False,Kallisto,50,50,0.93672,0.90018,True,3
True,0.73013,True,1271.00000,0.99131,-14.44458,0,False,Kallisto,50,50,0.96302,0.89994,True,4
True,0.96634,True,8258.00000,0.85589,-40.16293,10,False,Kallisto,50,50,0.82490,0.66294,True,0
True,0.95969,True,3101.00000,0.87936,-34.66390,10,False,Kallisto,50,50,0.89326,0.58573,True,1
True,0.94770,True,3480.00000,0.87706,-32.22035,10,False,Kallisto,50,50,0.92241,0.54525,True,2
True,0.93849,True,2780.00000,0.89401,-28.54182,10,False,Kallisto,50,50,0.94928,0.49646,True,3
True,0.93339,True,1261.00000,0.90497,-26.24315,10,False,Kallisto,50,50,0.97145,0.40486,True,4
True,0.84847,True,8104.00000,0.92202,-20.66057,0,False,Kallisto,50,75,0.86143,0.84513,True,0
True,0.80219,True,3109.00000,0.93853,-17.44165,0,False,Kallisto,50,75,0.89514,0.82867,True,1
True,0.79827,True,3465.00000,0.95841,-17.15856,0,False,Kallisto,50,75,0.89437,0.87696,True,2
True,0.75018,True,2834.00000,0.97390,-14.42166,0,False,Kallisto,50,75,0.93190,0.91137,True,3
True,0.76942,True,1236.00000,0.98772,-15.27731,0,False,Kallisto,50,75,0.95146,0.91030,True,4
True,0.95508,True,8282.00000,0.86798,-37.22157,10,False,Kallisto,50,75,0.85040,0.66948,True,0
True,0.95035,True,3041.00000,0.87678,-32.22483,10,False,Kallisto,50,75,0.88984,0.58686,True,1
True,0.94661,True,3540.00000,0.88783,-29.14230,10,False,Kallisto,50,75,0.92203,0.54472,True,2
True,0.93241,True,2811.00000,0.88338,-25.19844,10,False,Kallisto,50,75,0.95624,0.50027,True,3
True,0.93924,True,1218.00000,0.89250,-25.50558,10,False,Kallisto,50,75,0.97373,0.41219,True,4
True,0.83193,True,8199.00000,0.92124,-20.16402,0,False,Kallisto,50,100,0.85669,0.85479,True,0
True,0.79981,True,3092.00000,0.93233,-16.08205,0,False,Kallisto,50,100,0.88357,0.83357,True,1
True,0.78658,True,3472.00000,0.94910,-15.39118,0,False,Kallisto,50,100,0.89026,0.89029,True,2
True,0.73921,True,2826.00000,0.97249,-13.83431,0,False,Kallisto,50,100,0.92215,0.92126,True,3
True,0.76131,True,1282.00000,0.98305,-15.50948,0,False,Kallisto,50,100,0.93994,0.91163,True,4
True,0.95918,True,8330.00000,0.87140,-36.86791,10,False,Kallisto,50,100,0.84394,0.66922,True,0
True,0.94316,True,3079.00000,0.88012,-31.44795,10,False,Kallisto,50,100,0.89315,0.59455,True,1
True,0.93023,True,3540.00000,0.90462,-27.97069,10,False,Kallisto,50,100,0.92514,0.53936,True,2
True,0.93047,True,2790.00000,0.89154,-25.83446,10,False,Kallisto,50,100,0.95305,0.49614,True,3
True,0.94006,True,1268.00000,0.91943,-26.99905,10,False,Kallisto,50,100,0.97161,0.39803,True,4
True,0.88412,True,8112.00000,0.94470,-27.55093,0,False,Express,50,50,0.85158,0.87679,True,0
True,0.85103,True,3061.00000,0.94744,-20.65235,0,False,Express,50,50,0.86442,0.88133,True,1
True,0.83440,True,3587.00000,0.96275,-16.55641,0,False,Express,50,50,0.87566,0.92927,True,2
True,0.83126,True,2892.00000,0.97833,-19.40082,0,False,Express,50,50,0.91736,0.95112,True,3
True,0.94256,True,1271.00000,0.99420,-29.77497,0,False,Express,50,50,0.93784,0.95143,True,4
True,0.95120,True,8258.00000,0.87845,-47.21604,10,False,Express,50,50,0.82223,0.67911,True,0
True,0.93583,True,3101.00000,0.88811,-39.27316,10,False,Express,50,50,0.87359,0.61479,True,1
True,0.93017,True,3480.00000,0.88924,-30.79700,10,False,Express,50,50,0.90977,0.53522,True,2
True,0.93094,True,2780.00000,0.88326,-29.45213,10,False,Express,50,50,0.94640,0.45198,True,3
True,0.96273,True,1261.00000,0.89078,-39.31918,10,False,Express,50,50,0.97859,0.33532,True,4
True,0.87142,True,8104.00000,0.94736,-24.44439,0,False,Express,50,75,0.84440,0.88450,True,0
True,0.84432,True,3109.00000,0.95716,-18.70036,0,False,Express,50,75,0.87456,0.88929,True,1
True,0.83290,True,3465.00000,0.96595,-15.52442,0,False,Express,50,75,0.87042,0.93629,True,2
True,0.82816,True,2834.00000,0.97691,-18.03800,0,False,Express,50,75,0.90473,0.95420,True,3
True,0.92718,True,1236.00000,0.98929,-27.84022,0,False,Express,50,75,0.93528,0.93842,True,4
True,0.94204,True,8282.00000,0.89170,-43.38828,10,False,Express,50,75,0.83096,0.69340,True,0
True,0.92174,True,3041.00000,0.89781,-35.02232,10,False,Express,50,75,0.86189,0.63674,True,1
True,0.90565,True,3540.00000,0.89453,-26.85895,10,False,Express,50,75,0.90480,0.55573,True,2
True,0.91355,True,2811.00000,0.86856,-25.06257,10,False,Express,50,75,0.94735,0.46437,True,3
True,0.95402,True,1218.00000,0.87983,-35.46342,10,False,Express,50,75,0.98194,0.33358,True,4
True,0.85376,True,8199.00000,0.95011,-22.76475,0,False,Express,50,100,0.84559,0.89068,True,0
True,0.85931,True,3092.00000,0.94852,-17.92419,0,False,Express,50,100,0.84411,0.89300,True,1
True,0.83065,True,3472.00000,0.96541,-14.62173,0,False,Express,50,100,0.86031,0.94278,True,2
True,0.80396,True,2826.00000,0.97232,-14.53453,0,False,Express,50,100,0.89986,0.95471,True,3
True,0.90952,True,1282.00000,0.98110,-24.45315,0,False,Express,50,100,0.93058,0.93710,True,4
True,0.93830,True,8330.00000,0.89453,-41.12077,10,False,Express,50,100,0.82353,0.69614,True,0
True,0.91166,True,3079.00000,0.90825,-33.67236,10,False,Express,50,100,0.85905,0.64824,True,1
True,0.89859,True,3540.00000,0.90895,-25.67909,10,False,Express,50,100,0.90169,0.55856,True,2
True,0.90789,True,2790.00000,0.88178,-22.59964,10,False,Express,50,100,0.94588,0.46984,True,3
True,0.95189,True,1268.00000,0.89490,-34.43837,10,False,Express,50,100,0.97871,0.33706,True,4
True,0.88018,True,8112.00000,0.93041,-28.35896,0,False,Sailfish,50,50,0.87500,0.86548,True,0
True,0.84156,True,3061.00000,0.94502,-20.17049,0,False,Sailfish,50,50,0.91408,0.83170,True,1
True,0.83468,True,3587.00000,0.96221,-15.97320,0,False,Sailfish,50,50,0.92361,0.87609,True,2
True,0.82884,True,2892.00000,0.98128,-21.17829,0,False,Sailfish,50,50,0.94225,0.92484,True,3
True,0.97404,True,1271.00000,0.99516,-33.80538,0,False,Sailfish,50,50,0.94178,0.95934,True,4
True,0.95423,True,8258.00000,0.86524,-46.21574,10,False,Sailfish,50,50,0.83798,0.67621,True,0
True,0.93615,True,3101.00000,0.88748,-36.71190,10,False,Sailfish,50,50,0.91906,0.57854,True,1
True,0.92328,True,3480.00000,0.89270,-29.46099,10,False,Sailfish,50,50,0.93506,0.52449,True,2
True,0.92806,True,2780.00000,0.89216,-31.49739,10,False,Sailfish,50,50,0.95072,0.50618,True,3
True,0.96907,True,1261.00000,0.90722,-43.07757,10,False,Sailfish,50,50,0.95876,0.44571,True,4
True,0.86575,True,8104.00000,0.94234,-25.41298,0,False,Sailfish,50,75,0.87796,0.87890,True,0
True,0.82953,True,3109.00000,0.95936,-17.40807,0,False,Sailfish,50,75,0.91509,0.84420,True,1
True,0.81905,True,3465.00000,0.97260,-13.87144,0,False,Sailfish,50,75,0.92035,0.88859,True,2
True,0.82040,True,2834.00000,0.98392,-19.54996,0,False,Sailfish,50,75,0.94001,0.93206,True,3
True,0.95793,True,1236.00000,0.98802,-32.90617,0,False,Sailfish,50,75,0.93528,0.95976,True,4
True,0.93758,True,8282.00000,0.88712,-41.55998,10,False,Sailfish,50,75,0.85861,0.68536,True,0
True,0.92042,True,3041.00000,0.90031,-31.36337,10,False,Sailfish,50,75,0.91220,0.58528,True,1
True,0.88927,True,3540.00000,0.89853,-22.87173,10,False,Sailfish,50,75,0.93955,0.53418,True,2
True,0.92494,True,2811.00000,0.87947,-25.21262,10,False,Sailfish,50,75,0.96051,0.50968,True,3
True,0.95977,True,1218.00000,0.89437,-39.82186,10,False,Sailfish,50,75,0.96552,0.44303,True,4
True,0.84535,True,8199.00000,0.94694,-21.06702,0,False,Sailfish,50,100,0.87950,0.89011,True,0
True,0.82115,True,3092.00000,0.95382,-14.63930,0,False,Sailfish,50,100,0.89748,0.85756,True,1
True,0.80156,True,3472.00000,0.97280,-9.94220,0,False,Sailfish,50,100,0.91446,0.90905,True,2
True,0.78309,True,2826.00000,0.98243,-14.52946,0,False,Sailfish,50,100,0.93135,0.94118,True,3
True,0.93604,True,1282.00000,0.98827,-29.35417,0,False,Sailfish,50,100,0.92980,0.95978,True,4
True,0.93733,True,8330.00000,0.89403,-40.23122,10,False,Sailfish,50,100,0.85450,0.68722,True,0
True,0.91458,True,3079.00000,0.90215,-31.44521,10,False,Sailfish,50,100,0.91004,0.59336,True,1
True,0.89096,True,3540.00000,0.91402,-23.16828,10,False,Sailfish,50,100,0.93814,0.52586,True,2
True,0.91577,True,2790.00000,0.88951,-25.30867,10,False,Sailfish,50,100,0.96022,0.50586,True,3
True,0.97082,True,1268.00000,0.92123,-39.54344,10,False,Sailfish,50,100,0.96609,0.42650,True,4
True,0.86315,True,8272.00000,0.91224,-23.66014,0,False,Cufflinks,30,50,0.85505,0.88427,False,0
True,0.85532,True,3062.00000,0.92212,-11.06959,0,False,Cufflinks,30,50,0.88733,0.86153,False,1
True,0.84243,True,3446.00000,0.94813,-5.55716,0,False,Cufflinks,30,50,0.90075,0.90733,False,2
True,0.83728,True,2747.00000,0.95138,-7.55623,0,False,Cufflinks,30,50,0.90608,0.94450,False,3
True,0.85212,True,1251.00000,0.96049,-19.97975,0,False,Cufflinks,30,50,0.93525,0.96308,False,4
True,0.90505,True,8278.00000,0.87325,-34.94987,10,False,Cufflinks,30,50,0.84187,0.73532,False,0
True,0.87358,True,3077.00000,0.88595,-20.69991,10,False,Cufflinks,30,50,0.89405,0.66784,False,1
True,0.88024,True,3557.00000,0.90106,-13.31287,10,False,Cufflinks,30,50,0.92409,0.61584,False,2
True,0.85088,True,2783.00000,0.91064,-10.04022,10,False,Cufflinks,30,50,0.94035,0.61872,False,3
True,0.85538,True,1293.00000,0.91000,-23.05449,10,False,Cufflinks,30,50,0.95282,0.71854,False,4
True,0.88212,True,8178.00000,0.92511,-27.02880,0,False,Cufflinks,30,75,0.84226,0.88783,False,0
True,0.86536,True,3060.00000,0.92907,-15.25276,0,False,Cufflinks,30,75,0.87026,0.86457,False,1
True,0.86193,True,3549.00000,0.95147,-7.07938,0,False,Cufflinks,30,75,0.87968,0.90983,False,2
True,0.85871,True,2831.00000,0.96087,-8.29297,0,False,Cufflinks,30,75,0.89862,0.94289,False,3
True,0.85218,True,1238.00000,0.97082,-17.26717,0,False,Cufflinks,30,75,0.94023,0.95963,False,4
True,0.88802,True,8180.00000,0.89085,-30.36067,10,False,Cufflinks,30,75,0.84303,0.74820,False,0
True,0.86331,True,3036.00000,0.91544,-19.86316,10,False,Cufflinks,30,75,0.88373,0.70696,False,1
True,0.85653,True,3506.00000,0.91498,-9.74824,10,False,Cufflinks,30,75,0.91301,0.64543,False,2
True,0.85241,True,2866.00000,0.90393,-6.62208,10,False,Cufflinks,30,75,0.93022,0.62324,False,3
True,0.85384,True,1211.00000,0.90544,-20.45042,10,False,Cufflinks,30,75,0.94550,0.71541,False,4
True,0.87193,True,8058.00000,0.93076,-22.31961,0,False,Cufflinks,30,100,0.83420,0.89967,False,0
True,0.86902,True,3199.00000,0.93093,-13.62373,0,False,Cufflinks,30,100,0.85339,0.88311,False,1
True,0.85413,True,3414.00000,0.95118,-7.77440,0,False,Cufflinks,30,100,0.86175,0.91802,False,2
True,0.85880,True,2762.00000,0.95576,-6.16266,0,False,Cufflinks,30,100,0.87799,0.94397,False,3
True,0.82784,True,1214.00000,0.96521,-12.65850,0,False,Cufflinks,30,100,0.93575,0.95902,False,4
True,0.89002,True,8247.00000,0.89711,-32.96396,10,False,Cufflinks,30,100,0.82685,0.76770,False,0
True,0.86622,True,3117.00000,0.92584,-21.39308,10,False,Cufflinks,30,100,0.86429,0.74816,False,1
True,0.86128,True,3489.00000,0.91936,-9.85268,10,False,Cufflinks,30,100,0.89367,0.68397,False,2
True,0.86157,True,2839.00000,0.90830,-7.83598,10,False,Cufflinks,30,100,0.92180,0.63213,False,3
True,0.86237,True,1257.00000,0.93418,-18.20105,10,False,Cufflinks,30,100,0.94352,0.72390,False,4
True,0.97232,True,8272.00000,0.90705,-56.56587,0,False,Salmon,30,50,0.83765,0.86361,False,0
True,0.95852,True,3062.00000,0.91512,-50.97037,0,False,Salmon,30,50,0.87524,0.83461,False,1
True,0.94864,True,3446.00000,0.93850,-47.04295,0,False,Salmon,30,50,0.88799,0.87632,False,2
True,0.95086,True,2747.00000,0.97257,-49.14356,0,False,Salmon,30,50,0.88497,0.92839,False,3
True,0.99201,True,1251.00000,0.99023,-56.52857,0,False,Salmon,30,50,0.90727,0.92605,False,4
True,0.98345,True,8278.00000,0.84425,-67.51998,10,False,Salmon,30,50,0.80635,0.69504,False,0
True,0.97205,True,3077.00000,0.86430,-59.03670,10,False,Salmon,30,50,0.88593,0.60742,False,1
True,0.96795,True,3557.00000,0.86864,-54.01275,10,False,Salmon,30,50,0.90666,0.54848,False,2
True,0.97305,True,2783.00000,0.88731,-53.62903,10,False,Salmon,30,50,0.93245,0.53391,False,3
True,0.97757,True,1293.00000,0.87711,-62.21378,10,False,Salmon,30,50,0.94586,0.46759,False,4
True,0.94913,True,8178.00000,0.92087,-48.62970,0,False,Salmon,30,75,0.83370,0.87207,False,0
True,0.92778,True,3060.00000,0.92956,-41.98991,0,False,Salmon,30,75,0.86993,0.83849,False,1
True,0.90533,True,3549.00000,0.95016,-37.07358,0,False,Salmon,30,75,0.87433,0.88313,False,2
True,0.91028,True,2831.00000,0.97502,-39.43956,0,False,Salmon,30,75,0.90039,0.92947,False,3
True,0.98546,True,1238.00000,0.99213,-48.13530,0,False,Salmon,30,75,0.92488,0.92556,False,4
True,0.97763,True,8180.00000,0.86639,-61.17469,10,False,Salmon,30,75,0.82665,0.69125,False,0
True,0.96805,True,3036.00000,0.89438,-53.85103,10,False,Salmon,30,75,0.87879,0.59551,False,1
True,0.96064,True,3506.00000,0.89109,-46.43111,10,False,Salmon,30,75,0.91614,0.54543,False,2
True,0.95918,True,2866.00000,0.89349,-47.65272,10,False,Salmon,30,75,0.92742,0.51814,False,3
True,0.97110,True,1211.00000,0.88751,-57.71881,10,False,Salmon,30,75,0.94055,0.44773,False,4
True,0.93807,True,8058.00000,0.92847,-45.04132,0,False,Salmon,30,100,0.83122,0.88747,False,0
True,0.92779,True,3199.00000,0.93878,-40.05766,0,False,Salmon,30,100,0.85495,0.86218,False,1
True,0.90685,True,3414.00000,0.95496,-35.69150,0,False,Salmon,30,100,0.86321,0.90079,False,2
True,0.90442,True,2762.00000,0.97341,-37.06598,0,False,Salmon,30,100,0.87944,0.93847,False,3
True,0.98105,True,1214.00000,0.98977,-46.47719,0,False,Salmon,30,100,0.92175,0.92855,False,4
True,0.97599,True,8247.00000,0.87886,-60.23151,10,False,Salmon,30,100,0.82078,0.70384,False,0
True,0.96663,True,3117.00000,0.89859,-53.48952,10,False,Salmon,30,100,0.87199,0.60788,False,1
True,0.95070,True,3489.00000,0.89233,-44.60857,10,False,Salmon,30,100,0.90714,0.56154,False,2
True,0.96724,True,2839.00000,0.89376,-47.40934,10,False,Salmon,30,100,0.92850,0.52134,False,3
True,0.98329,True,1257.00000,0.91865,-57.95875,10,False,Salmon,30,100,0.93954,0.44939,False,4
True,0.82411,True,8272.00000,0.94180,-14.06434,0,False,RSEM,30,50,0.86690,0.90381,False,0
True,0.82495,True,3062.00000,0.95610,-11.51190,0,False,RSEM,30,50,0.88863,0.89637,False,1
