bias,error-frac,errors,expressed-tpms,log-tpm-rho,log10 real TPM,median-percent-error,noise_perc,paired_end,quant_method,read_depth,read_length,sensitivity,specificity,stranded
True,0.79242,True,5511.00000,0.93326,4,-17.64673,0,False,Sailfish,50,100,0.99873,1.00000,False
True,0.95799,True,4737.00000,0.23256,0,-23.91722,10,False,Sailfish,50,100,0.66244,0.60486,False
True,0.92406,True,2594.00000,0.26566,1,-27.90161,10,False,Sailfish,50,100,0.91866,1.00000,False
True,0.89962,True,2879.00000,0.44671,2,-32.37766,10,False,Sailfish,50,100,0.96596,1.00000,False
True,0.89113,True,3123.00000,0.60816,3,-34.04380,10,False,Sailfish,50,100,0.98751,1.00000,False
True,0.90282,True,5505.00000,0.91718,4,-35.28868,10,False,Sailfish,50,100,0.99764,1.00000,False
True,0.91398,True,4743.00000,0.49777,0,-27.78997,0,False,Cufflinks,50,50,0.65549,0.88341,True
True,0.83456,True,2587.00000,0.47137,1,-15.71845,0,False,Cufflinks,50,50,0.93622,1.00000,True
True,0.78670,True,2827.00000,0.61676,2,-14.99919,0,False,Cufflinks,50,50,0.96781,1.00000,True
True,0.79384,True,3313.00000,0.68384,3,-14.72306,0,False,Cufflinks,50,50,0.98400,1.00000,True
True,0.76838,True,5453.00000,0.88828,4,-15.21162,0,False,Cufflinks,50,50,0.98936,1.00000,True
True,0.94525,True,4603.00000,0.29062,0,-21.96992,10,False,Cufflinks,50,50,0.68781,0.66778,True
True,0.89958,True,2589.00000,0.29743,1,-23.45914,10,False,Cufflinks,50,50,0.91734,1.00000,True
True,0.87552,True,2892.00000,0.43707,2,-26.92271,10,False,Cufflinks,50,50,0.95436,1.00000,True
True,0.85949,True,3231.00000,0.54191,3,-27.42741,10,False,Cufflinks,50,50,0.97555,1.00000,True
True,0.84259,True,5565.00000,0.85750,4,-28.39644,10,False,Cufflinks,50,50,0.98634,1.00000,True
True,0.93411,True,4629.00000,0.49789,0,-41.29809,0,False,Cufflinks,50,75,0.61547,0.88782,True
True,0.88528,True,2528.00000,0.42281,1,-18.28644,0,False,Cufflinks,50,75,0.94066,1.00000,True
True,0.85007,True,2908.00000,0.49840,2,-12.62748,0,False,Cufflinks,50,75,0.97215,1.00000,True
True,0.82118,True,3154.00000,0.56523,3,-10.99448,0,False,Cufflinks,50,75,0.98890,1.00000,True
True,0.81262,True,5529.00000,0.83509,4,-12.07900,0,False,Cufflinks,50,75,0.99005,1.00000,True
True,0.94506,True,4660.00000,0.31296,0,-23.68623,10,False,Cufflinks,50,75,0.67253,0.69045,True
True,0.89988,True,2557.00000,0.29683,1,-20.17455,10,False,Cufflinks,50,75,0.92100,1.00000,True
True,0.85809,True,2875.00000,0.44396,2,-21.56962,10,False,Cufflinks,50,75,0.96904,1.00000,True
True,0.84853,True,3268.00000,0.54193,3,-24.39703,10,False,Cufflinks,50,75,0.97736,1.00000,True
True,0.82574,True,5532.00000,0.84395,4,-23.40779,10,False,Cufflinks,50,75,0.98988,1.00000,True
True,0.92021,True,4662.00000,0.46030,0,-32.15726,0,False,Cufflinks,50,100,0.61926,0.89458,True
True,0.83409,True,2634.00000,0.48912,1,-13.65088,0,False,Cufflinks,50,100,0.92597,1.00000,True
True,0.79567,True,2907.00000,0.61920,2,-12.88323,0,False,Cufflinks,50,100,0.97076,1.00000,True
True,0.76513,True,3172.00000,0.72277,3,-12.58439,0,False,Cufflinks,50,100,0.98960,1.00000,True
True,0.73581,True,5496.00000,0.91945,4,-12.77175,0,False,Cufflinks,50,100,0.99036,1.00000,True
True,0.94984,True,4705.00000,0.31623,0,-23.78070,10,False,Cufflinks,50,100,0.65547,0.70709,True
True,0.89440,True,2500.00000,0.31359,1,-19.35856,10,False,Cufflinks,50,100,0.92440,1.00000,True
True,0.88247,True,2910.00000,0.43013,2,-23.62634,10,False,Cufflinks,50,100,0.96942,1.00000,True
True,0.85540,True,3285.00000,0.50560,3,-22.65719,10,False,Cufflinks,50,100,0.97686,1.00000,True
True,0.84252,True,5607.00000,0.82798,4,-23.52322,10,False,Cufflinks,50,100,0.99019,1.00000,True
True,0.95994,True,4743.00000,0.48643,0,-65.92551,0,False,Salmon,50,50,0.56736,0.87512,True
True,0.93815,True,2587.00000,0.43331,1,-47.49644,0,False,Salmon,50,50,0.94279,1.00000,True
True,0.94588,True,2827.00000,0.51202,2,-48.28134,0,False,Salmon,50,50,0.97736,1.00000,True
True,0.94174,True,3313.00000,0.56807,3,-47.01974,0,False,Salmon,50,50,0.98944,1.00000,True
True,0.94939,True,5453.00000,0.85010,4,-46.00286,0,False,Salmon,50,50,0.99376,1.00000,True
True,0.97263,True,4603.00000,0.19343,0,-57.50537,10,False,Salmon,50,50,0.60178,0.60416,True
True,0.96369,True,2589.00000,0.25010,1,-59.15515,10,False,Salmon,50,50,0.88837,1.00000,True
True,0.96404,True,2892.00000,0.37369,2,-61.69951,10,False,Salmon,50,50,0.94986,1.00000,True
True,0.97710,True,3231.00000,0.51387,3,-62.31742,10,False,Salmon,50,50,0.97679,1.00000,True
True,0.98886,True,5565.00000,0.86534,4,-62.66174,10,False,Salmon,50,50,0.99335,1.00000,True
True,0.96068,True,4629.00000,0.52289,0,-65.14556,0,False,Salmon,50,75,0.56470,0.88144,True
True,0.94383,True,2528.00000,0.48072,1,-50.36431,0,False,Salmon,50,75,0.95293,1.00000,True
True,0.94532,True,2908.00000,0.57204,2,-48.15129,0,False,Salmon,50,75,0.97834,1.00000,True
True,0.94927,True,3154.00000,0.63890,3,-48.00096,0,False,Salmon,50,75,0.99144,1.00000,True
True,0.95279,True,5529.00000,0.88835,4,-47.42350,0,False,Salmon,50,75,0.99548,1.00000,True
True,0.96652,True,4660.00000,0.21394,0,-46.00364,10,False,Salmon,50,75,0.64034,0.60465,True
True,0.95424,True,2557.00000,0.24879,1,-52.49893,10,False,Salmon,50,75,0.91553,1.00000,True
True,0.94957,True,2875.00000,0.41056,2,-55.07351,10,False,Salmon,50,75,0.96661,1.00000,True
True,0.96267,True,3268.00000,0.51759,3,-56.11122,10,False,Salmon,50,75,0.98286,1.00000,True
True,0.98265,True,5532.00000,0.86920,4,-57.27085,10,False,Salmon,50,75,0.99620,1.00000,True
True,0.95281,True,4662.00000,0.48622,0,-58.68299,0,False,Salmon,50,100,0.58001,0.88863,True
True,0.92293,True,2634.00000,0.46783,1,-41.05643,0,False,Salmon,50,100,0.95027,1.00000,True
True,0.90678,True,2907.00000,0.56986,2,-38.41597,0,False,Salmon,50,100,0.97833,1.00000,True
True,0.90605,True,3172.00000,0.63947,3,-37.06083,0,False,Salmon,50,100,0.99369,1.00000,True
True,0.90211,True,5496.00000,0.89650,4,-37.73239,0,False,Salmon,50,100,0.99563,1.00000,True
True,0.96769,True,4705.00000,0.19580,0,-46.25490,10,False,Salmon,50,100,0.63337,0.60415,True
True,0.95320,True,2500.00000,0.24878,1,-50.91448,10,False,Salmon,50,100,0.91560,1.00000,True
True,0.95842,True,2910.00000,0.41113,2,-54.55841,10,False,Salmon,50,100,0.96632,1.00000,True
True,0.96651,True,3285.00000,0.55083,3,-56.13252,10,False,Salmon,50,100,0.98326,1.00000,True
True,0.98145,True,5607.00000,0.88651,4,-57.43328,10,False,Salmon,50,100,0.99536,1.00000,True
True,0.90280,True,4743.00000,0.57036,0,-29.61663,0,False,RSEM,50,50,0.65275,0.91883,True
True,0.82721,True,2587.00000,0.54642,1,-13.15943,0,False,RSEM,50,50,0.96366,1.00000,True
True,0.77467,True,2827.00000,0.63648,2,-9.38685,0,False,RSEM,50,50,0.98550,1.00000,True
True,0.75581,True,3313.00000,0.71935,3,-9.52990,0,False,RSEM,50,50,0.99366,1.00000,True
True,0.74528,True,5453.00000,0.92100,4,-8.56471,0,False,RSEM,50,50,0.99798,1.00000,True
True,0.95590,True,4603.00000,0.23378,0,-25.00128,10,False,RSEM,50,50,0.65609,0.63125,True
True,0.90305,True,2589.00000,0.28684,1,-27.08458,10,False,RSEM,50,50,0.90305,1.00000,True
True,0.87863,True,2892.00000,0.43355,2,-28.37239,10,False,RSEM,50,50,0.95920,1.00000,True
True,0.86537,True,3231.00000,0.61706,3,-27.88332,10,False,RSEM,50,50,0.98638,1.00000,True
True,0.84834,True,5565.00000,0.92350,4,-28.27948,10,False,RSEM,50,50,0.99730,1.00000,True
True,0.92245,True,4629.00000,0.56991,0,-34.54651,0,False,RSEM,50,75,0.63469,0.92512,True
True,0.82437,True,2528.00000,0.52797,1,-15.40970,0,False,RSEM,50,75,0.95451,1.00000,True
True,0.77545,True,2908.00000,0.63207,2,-12.76248,0,False,RSEM,50,75,0.98487,1.00000,True
True,0.76316,True,3154.00000,0.70530,3,-12.22758,0,False,RSEM,50,75,0.99588,1.00000,True
True,0.73757,True,5529.00000,0.92724,4,-11.92456,0,False,RSEM,50,75,0.99855,1.00000,True
True,0.95515,True,4660.00000,0.25240,0,-23.96564,10,False,RSEM,50,75,0.65751,0.65358,True
True,0.89597,True,2557.00000,0.28494,1,-21.16419,10,False,RSEM,50,75,0.91435,1.00000,True
True,0.84522,True,2875.00000,0.49970,2,-25.20541,10,False,RSEM,50,75,0.97183,1.00000,True
True,0.82834,True,3268.00000,0.65147,3,-24.78231,10,False,RSEM,50,75,0.98807,1.00000,True
True,0.80170,True,5532.00000,0.92870,4,-24.71898,10,False,RSEM,50,75,0.99873,1.00000,True
True,0.92836,True,4662.00000,0.49578,0,-40.00099,0,False,RSEM,50,100,0.60511,0.92906,True
True,0.83599,True,2634.00000,0.52790,1,-18.09354,0,False,RSEM,50,100,0.94191,1.00000,True
True,0.78707,True,2907.00000,0.61741,2,-13.83402,0,False,RSEM,50,100,0.98486,1.00000,True
True,0.75158,True,3172.00000,0.70773,3,-11.98133,0,False,RSEM,50,100,0.99716,1.00000,True
True,0.73908,True,5496.00000,0.92199,4,-11.12866,0,False,RSEM,50,100,0.99672,1.00000,True
True,0.95473,True,4705.00000,0.26600,0,-23.63752,10,False,RSEM,50,100,0.64761,0.66646,True
True,0.90320,True,2500.00000,0.31778,1,-25.10387,10,False,RSEM,50,100,0.92920,1.00000,True
True,0.87320,True,2910.00000,0.48760,2,-26.41907,10,False,RSEM,50,100,0.97251,1.00000,True
True,0.84688,True,3285.00000,0.65653,3,-27.42800,10,False,RSEM,50,100,0.98813,1.00000,True
True,0.83360,True,5607.00000,0.92391,4,-27.17697,10,False,RSEM,50,100,0.99822,1.00000,True
True,0.90238,True,4743.00000,0.45034,0,-29.94924,0,False,Kallisto,50,50,0.63968,0.85456,True
True,0.82953,True,2587.00000,0.48737,1,-18.59247,0,False,Kallisto,50,50,0.93622,1.00000,True
True,0.79307,True,2827.00000,0.65404,2,-17.81898,0,False,Kallisto,50,50,0.96958,1.00000,True
True,0.76215,True,3313.00000,0.76455,3,-16.92355,0,False,Kallisto,50,50,0.98461,1.00000,True
True,0.77682,True,5453.00000,0.94121,4,-17.49158,0,False,Kallisto,50,50,0.99523,1.00000,True
True,0.96806,True,4603.00000,0.20899,0,-25.34507,10,False,Kallisto,50,50,0.65023,0.58638,True
True,0.93588,True,2589.00000,0.23041,1,-30.49187,10,False,Kallisto,50,50,0.88181,1.00000,True
True,0.93499,True,2892.00000,0.38919,2,-33.35957,10,False,Kallisto,50,50,0.93811,1.00000,True
True,0.93996,True,3231.00000,0.56839,3,-34.34511,10,False,Kallisto,50,50,0.97276,1.00000,True
True,0.97394,True,5565.00000,0.92044,4,-35.29311,10,False,Kallisto,50,50,0.99263,1.00000,True
True,0.92439,True,4629.00000,0.47704,0,-33.85473,0,False,Kallisto,50,75,0.62000,0.86259,True
True,0.83188,True,2528.00000,0.50477,1,-18.71537,0,False,Kallisto,50,75,0.93434,1.00000,True
True,0.77923,True,2908.00000,0.65390,2,-17.02455,0,False,Kallisto,50,75,0.97387,1.00000,True
True,0.76094,True,3154.00000,0.76740,3,-16.55822,0,False,Kallisto,50,75,0.98700,1.00000,True
True,0.75330,True,5529.00000,0.94428,4,-16.76609,0,False,Kallisto,50,75,0.99530,1.00000,True
True,0.95858,True,4660.00000,0.19716,0,-14.99631,10,False,Kallisto,50,75,0.67403,0.59033,True
True,0.92648,True,2557.00000,0.23421,1,-25.56986,10,False,Kallisto,50,75,0.90145,1.00000,True
True,0.92000,True,2875.00000,0.41984,2,-31.42594,10,False,Kallisto,50,75,0.95513,1.00000,True
True,0.93084,True,3268.00000,0.61821,3,-32.29361,10,False,Kallisto,50,75,0.97705,1.00000,True
True,0.97487,True,5532.00000,0.93348,4,-33.43365,10,False,Kallisto,50,75,0.99458,1.00000,True
True,0.92407,True,4662.00000,0.41552,0,-33.61390,0,False,Kallisto,50,100,0.60232,0.87163,True
True,0.82156,True,2634.00000,0.47833,1,-18.28102,0,False,Kallisto,50,100,0.91572,1.00000,True
True,0.77709,True,2907.00000,0.62820,2,-15.96855,0,False,Kallisto,50,100,0.97007,1.00000,True
True,0.74622,True,3172.00000,0.77326,3,-15.94418,0,False,Kallisto,50,100,0.99212,1.00000,True
True,0.72635,True,5496.00000,0.95064,4,-15.86748,0,False,Kallisto,50,100,0.99545,1.00000,True
True,0.96514,True,4705.00000,0.17728,0,-13.83650,10,False,Kallisto,50,100,0.66652,0.58894,True
True,0.91880,True,2500.00000,0.23976,1,-24.91906,10,False,Kallisto,50,100,0.89880,1.00000,True
True,0.91306,True,2910.00000,0.43140,2,-29.83389,10,False,Kallisto,50,100,0.95636,1.00000,True
True,0.92237,True,3285.00000,0.64282,3,-32.31916,10,False,Kallisto,50,100,0.97626,1.00000,True
True,0.97200,True,5607.00000,0.93605,4,-33.11897,10,False,Kallisto,50,100,0.99394,1.00000,True
True,0.94645,True,4743.00000,0.44200,0,-64.78420,0,False,Express,50,50,0.53489,0.90328,True
True,0.88481,True,2587.00000,0.47224,1,-25.40328,0,False,Express,50,50,0.94472,1.00000,True
True,0.85249,True,2827.00000,0.59943,2,-22.22570,0,False,Express,50,50,0.99080,1.00000,True
True,0.83308,True,3313.00000,0.71351,3,-21.38636,0,False,Express,50,50,0.99849,1.00000,True
True,0.81130,True,5453.00000,0.92194,4,-20.36199,0,False,Express,50,50,0.99945,1.00000,True
True,0.97132,True,4603.00000,0.17384,0,-35.12994,10,False,Express,50,50,0.60156,0.58499,True
True,0.94631,True,2589.00000,0.23204,1,-37.76244,10,False,Express,50,50,0.86945,1.00000,True
True,0.91736,True,2892.00000,0.36951,2,-39.02482,10,False,Express,50,50,0.95539,1.00000,True
True,0.92603,True,3231.00000,0.55606,3,-39.78764,10,False,Express,50,50,0.98762,1.00000,True
True,0.93980,True,5565.00000,0.90326,4,-40.75658,10,False,Express,50,50,0.99838,1.00000,True
True,0.95204,True,4629.00000,0.44143,0,-73.21522,0,False,Express,50,75,0.52128,0.90890,True
True,0.89438,True,2528.00000,0.44815,1,-25.51040,0,False,Express,50,75,0.92524,1.00000,True
True,0.84422,True,2908.00000,0.58966,2,-19.58825,0,False,Express,50,75,0.98659,1.00000,True
True,0.81864,True,3154.00000,0.70139,3,-18.20856,0,False,Express,50,75,0.99841,1.00000,True
True,0.78875,True,5529.00000,0.93003,4,-17.53050,0,False,Express,50,75,0.99982,1.00000,True
True,0.96738,True,4660.00000,0.17542,0,-35.37782,10,False,Express,50,75,0.60279,0.60030,True
True,0.93039,True,2557.00000,0.18587,1,-33.56055,10,False,Express,50,75,0.87446,1.00000,True
True,0.91791,True,2875.00000,0.40613,2,-35.10780,10,False,Express,50,75,0.96209,1.00000,True
True,0.89688,True,3268.00000,0.55786,3,-36.22126,10,False,Express,50,75,0.98745,1.00000,True
True,0.91902,True,5532.00000,0.90893,4,-36.59030,10,False,Express,50,75,0.99910,1.00000,True
True,0.95646,True,4662.00000,0.39411,0,-100.00000,0,False,Express,50,100,0.49893,0.91340,True
True,0.88307,True,2634.00000,0.41356,1,-26.42691,0,False,Express,50,100,0.91610,1.00000,True
True,0.84623,True,2907.00000,0.58522,2,-19.36525,0,False,Express,50,100,0.98590,1.00000,True
True,0.79414,True,3172.00000,0.71985,3,-15.82639,0,False,Express,50,100,0.99874,1.00000,True
True,0.76692,True,5496.00000,0.93664,4,-14.89378,0,False,Express,50,100,0.99945,1.00000,True
True,0.97216,True,4705.00000,0.17422,0,-38.04967,10,False,Express,50,100,0.59065,0.60499,True
True,0.93440,True,2500.00000,0.22669,1,-31.94089,10,False,Express,50,100,0.86520,1.00000,True
True,0.90859,True,2910.00000,0.38075,2,-33.20545,10,False,Express,50,100,0.95739,1.00000,True
True,0.89376,True,3285.00000,0.59500,3,-34.33521,10,False,Express,50,100,0.98874,1.00000,True
True,0.90137,True,5607.00000,0.91830,4,-34.42988,10,False,Express,50,100,0.99893,1.00000,True
True,0.92747,True,4743.00000,0.53117,0,-35.55364,0,False,Sailfish,50,50,0.66414,0.87700,True
True,0.88094,True,2587.00000,0.50980,1,-24.94296,0,False,Sailfish,50,50,0.95787,1.00000,True
True,0.85285,True,2827.00000,0.61919,2,-23.52603,0,False,Sailfish,50,50,0.98196,1.00000,True
True,0.83610,True,3313.00000,0.70776,3,-23.35806,0,False,Sailfish,50,50,0.99306,1.00000,True
True,0.82267,True,5453.00000,0.91307,4,-22.79411,0,False,Sailfish,50,50,0.99707,1.00000,True
True,0.96633,True,4603.00000,0.20131,0,-28.78970,10,False,Sailfish,50,50,0.66630,0.59128,True
True,0.93936,True,2589.00000,0.26566,1,-36.67079,10,False,Sailfish,50,50,0.90653,1.00000,True
True,0.92566,True,2892.00000,0.39170,2,-39.33057,10,False,Sailfish,50,50,0.95367,1.00000,True
True,0.92851,True,3231.00000,0.56142,3,-40.47570,10,False,Sailfish,50,50,0.97957,1.00000,True
True,0.94178,True,5565.00000,0.90207,4,-40.94428,10,False,Sailfish,50,50,0.99533,1.00000,True
True,0.92612,True,4629.00000,0.55465,0,-35.72986,0,False,Sailfish,50,75,0.65500,0.88837,True
True,0.86511,True,2528.00000,0.53451,1,-22.46767,0,False,Sailfish,50,75,0.95847,1.00000,True
True,0.84044,True,2908.00000,0.64011,2,-20.74299,0,False,Sailfish,50,75,0.98384,1.00000,True
True,0.82055,True,3154.00000,0.71760,3,-20.85727,0,False,Sailfish,50,75,0.99556,1.00000,True
True,0.80232,True,5529.00000,0.92581,4,-20.64183,0,False,Sailfish,50,75,0.99711,1.00000,True
True,0.95794,True,4660.00000,0.22361,0,-18.45321,10,False,Sailfish,50,75,0.68712,0.59848,True
True,0.93664,True,2557.00000,0.26026,1,-29.07363,10,False,Sailfish,50,75,0.92335,1.00000,True
True,0.90887,True,2875.00000,0.43511,2,-34.39634,10,False,Sailfish,50,75,0.96835,1.00000,True
True,0.90514,True,3268.00000,0.57536,3,-35.30165,10,False,Sailfish,50,75,0.98592,1.00000,True
True,0.91305,True,5532.00000,0.90762,4,-36.69198,10,False,Sailfish,50,75,0.99747,1.00000,True
True,0.92535,True,4662.00000,0.51135,0,-36.55480,0,False,Sailfish,50,100,0.63642,0.90057,True
True,0.85839,True,2634.00000,0.52291,1,-18.93218,0,False,Sailfish,50,100,0.95634,1.00000,True
True,0.81768,True,2907.00000,0.64538,2,-16.80433,0,False,Sailfish,50,100,0.98383,1.00000,True
True,0.78531,True,3172.00000,0.73068,3,-16.00132,0,False,Sailfish,50,100,0.99559,1.00000,True
True,0.76838,True,5496.00000,0.93567,4,-16.36208,0,False,Sailfish,50,100,0.99727,1.00000,True
True,0.96302,True,4705.00000,0.20334,0,-17.52875,10,False,Sailfish,50,100,0.67970,0.59741,True
True,0.92600,True,2500.00000,0.25532,1,-29.07888,10,False,Sailfish,50,100,0.92120,1.00000,True
True,0.89725,True,2910.00000,0.43614,2,-32.81397,10,False,Sailfish,50,100,0.96873,1.00000,True
True,0.90381,True,3285.00000,0.60183,3,-34.73153,10,False,Sailfish,50,100,0.98569,1.00000,True
True,0.91635,True,5607.00000,0.91940,4,-36.10485,10,False,Sailfish,50,100,0.99643,1.00000,True
True,0.93441,True,4650.00000,0.44007,0,-40.18641,0,False,Cufflinks,30,50,0.60172,0.89912,False
True,0.86511,True,2528.00000,0.43312,1,-17.14392,0,False,Cufflinks,30,50,0.92524,1.00000,False
True,0.83985,True,2841.00000,0.53749,2,-13.16290,0,False,Cufflinks,30,50,0.97501,1.00000,False
True,0.81947,True,3235.00000,0.56766,3,-11.94795,0,False,Cufflinks,30,50,0.98485,1.00000,False
True,0.80720,True,5524.00000,0.83605,4,-11.73437,0,False,Cufflinks,30,50,0.98841,1.00000,False
True,0.95154,True,4705.00000,0.28272,0,-23.84248,10,False,Cufflinks,30,50,0.65951,0.68354,False
True,0.90677,True,2585.00000,0.31287,1,-23.58150,10,False,Cufflinks,30,50,0.90716,1.00000,False
True,0.86132,True,2906.00000,0.42179,2,-23.53704,10,False,Cufflinks,30,50,0.94769,1.00000,False
True,0.85781,True,3200.00000,0.52969,3,-23.86440,10,False,Cufflinks,30,50,0.97719,1.00000,False
True,0.84335,True,5592.00000,0.83427,4,-25.47299,10,False,Cufflinks,30,50,0.98838,1.00000,False
True,0.94069,True,4721.00000,0.42533,0,-53.44290,0,False,Cufflinks,30,75,0.55264,0.90112,False
True,0.88599,True,2570.00000,0.38111,1,-18.81676,0,False,Cufflinks,30,75,0.91868,1.00000,False
True,0.85119,True,2735.00000,0.48923,2,-14.05844,0,False,Cufflinks,30,75,0.97367,1.00000,False
True,0.85124,True,3173.00000,0.53590,3,-13.17558,0,False,Cufflinks,30,75,0.98456,1.00000,False
True,0.82376,True,5657.00000,0.83935,4,-11.09480,0,False,Cufflinks,30,75,0.99417,1.00000,False
True,0.94713,True,4615.00000,0.26718,0,-29.00832,10,False,Cufflinks,30,75,0.62752,0.70157,False
True,0.90586,True,2592.00000,0.32977,1,-19.31766,10,False,Cufflinks,30,75,0.89660,1.00000,False
True,0.86892,True,2960.00000,0.44631,2,-20.25686,10,False,Cufflinks,30,75,0.96486,1.00000,False
True,0.84866,True,3251.00000,0.51669,3,-19.43816,10,False,Cufflinks,30,75,0.97816,1.00000,False
True,0.80190,True,5381.00000,0.85264,4,-19.63677,10,False,Cufflinks,30,75,0.99145,1.00000,False
True,0.95299,True,4637.00000,0.41282,0,-64.51052,0,False,Cufflinks,30,100,0.51607,0.91100,False
True,0.88356,True,2585.00000,0.41423,1,-15.95395,0,False,Cufflinks,30,100,0.88743,1.00000,False
True,0.84583,True,2867.00000,0.52872,2,-12.40560,0,False,Cufflinks,30,100,0.97000,1.00000,False
True,0.83654,True,3169.00000,0.58543,3,-10.36503,0,False,Cufflinks,30,100,0.98801,1.00000,False
True,0.80163,True,5389.00000,0.86362,4,-7.87676,0,False,Cufflinks,30,100,0.99388,1.00000,False
True,0.95560,True,4730.00000,0.27040,0,-44.85251,10,False,Cufflinks,30,100,0.56892,0.72578,False
True,0.88421,True,2539.00000,0.31294,1,-20.99646,10,False,Cufflinks,30,100,0.89051,1.00000,False
True,0.86766,True,2826.00000,0.43754,2,-18.80081,10,False,Cufflinks,30,100,0.96214,1.00000,False
True,0.84142,True,3279.00000,0.55617,3,-20.66065,10,False,Cufflinks,30,100,0.98658,1.00000,False
True,0.82493,True,5575.00000,0.84297,4,-20.50700,10,False,Cufflinks,30,100,0.99157,1.00000,False
True,0.96495,True,4650.00000,0.42610,0,-73.52174,0,False,Salmon,30,50,0.52430,0.87510,False
True,0.96163,True,2528.00000,0.42070,1,-54.35085,0,False,Salmon,30,50,0.92642,1.00000,False
True,0.95319,True,2841.00000,0.51750,2,-51.97920,0,False,Salmon,30,50,0.97114,1.00000,False
True,0.96198,True,3235.00000,0.59108,3,-51.12255,0,False,Salmon,30,50,0.99011,1.00000,False
True,0.97067,True,5524.00000,0.87033,4,-50.93770,0,False,Salmon,30,50,0.99439,1.00000,False
True,0.97598,True,4705.00000,0.19719,0,-58.00097,10,False,Salmon,30,50,0.58895,0.61431,False
True,0.96209,True,2585.00000,0.23062,1,-59.97291,10,False,Salmon,30,50,0.87660,1.00000,False
True,0.96524,True,2906.00000,0.34058,2,-61.80441,10,False,Salmon,30,50,0.94288,1.00000,False
True,0.97813,True,3200.00000,0.50692,3,-61.92421,10,False,Salmon,30,50,0.97375,1.00000,False
True,0.98945,True,5592.00000,0.85212,4,-61.87173,10,False,Salmon,30,50,0.99267,1.00000,False
True,0.95827,True,4721.00000,0.43693,0,-69.68011,0,False,Salmon,30,75,0.52807,0.88077,False
True,0.94202,True,2570.00000,0.41996,1,-47.11047,0,False,Salmon,30,75,0.91479,1.00000,False
True,0.93016,True,2735.00000,0.53506,2,-43.44612,0,False,Salmon,30,75,0.97441,1.00000,False
True,0.91711,True,3173.00000,0.64220,3,-42.10693,0,False,Salmon,30,75,0.98834,1.00000,False
True,0.92134,True,5657.00000,0.88625,4,-41.18841,0,False,Salmon,30,75,0.99558,1.00000,False
True,0.97183,True,4615.00000,0.18885,0,-54.43515,10,False,Salmon,30,75,0.60152,0.60647,False
True,0.95525,True,2592.00000,0.27361,1,-53.79500,10,False,Salmon,30,75,0.88465,1.00000,False
True,0.95845,True,2960.00000,0.39243,2,-54.14786,10,False,Salmon,30,75,0.95743,1.00000,False
True,0.96524,True,3251.00000,0.53117,3,-55.58370,10,False,Salmon,30,75,0.98062,1.00000,False
True,0.98365,True,5381.00000,0.87943,4,-56.00469,10,False,Salmon,30,75,0.99387,1.00000,False
True,0.95989,True,4637.00000,0.41130,0,-100.00000,0,False,Salmon,30,100,0.49989,0.89623,False
True,0.93308,True,2585.00000,0.43518,1,-43.51821,0,False,Salmon,30,100,0.89246,1.00000,False
True,0.92745,True,2867.00000,0.55199,2,-41.46988,0,False,Salmon,30,100,0.97210,1.00000,False
True,0.91512,True,3169.00000,0.64367,3,-39.56629,0,False,Salmon,30,100,0.99148,1.00000,False
True,0.90740,True,5389.00000,0.90232,4,-37.65559,0,False,Salmon,30,100,0.99722,1.00000,False
True,0.97315,True,4730.00000,0.18807,0,-57.26648,10,False,Salmon,30,100,0.57759,0.61754,False
True,0.96101,True,2539.00000,0.26359,1,-53.22854,10,False,Salmon,30,100,0.88421,1.00000,False
True,0.94940,True,2826.00000,0.39248,2,-53.45966,10,False,Salmon,30,100,0.96108,1.00000,False
True,0.96279,True,3279.00000,0.56612,3,-54.96528,10,False,Salmon,30,100,0.98475,1.00000,False
True,0.98260,True,5575.00000,0.88734,4,-55.51951,10,False,Salmon,30,100,0.99498,1.00000,False
True,0.93204,True,4650.00000,0.47599,0,-38.59878,0,False,RSEM,30,50,0.60129,0.92049,False
True,0.84335,True,2528.00000,0.50857,1,-15.06229,0,False,RSEM,30,50,0.93750,1.00000,False
True,0.77860,True,2841.00000,0.61704,2,-11.71565,0,False,RSEM,30,50,0.98240,1.00000,False
True,0.78640,True,3235.00000,0.70400,3,-11.45971,0,False,RSEM,30,50,0.99474,1.00000,False
True,0.75036,True,5524.00000,0.91477,4,-8.87966,0,False,RSEM,30,50,0.99728,1.00000,False
True,0.95197,True,4705.00000,0.22987,0,-20.00121,10,False,RSEM,30,50,0.63826,0.63472,False
True,0.90677,True,2585.00000,0.25425,1,-24.82041,10,False,RSEM,30,50,0.88549,1.00000,False
True,0.87027,True,2906.00000,0.42915,2,-27.13806,10,False,RSEM,30,50,0.95630,1.00000,False
True,0.82750,True,3200.00000,0.62831,3,-26.63145,10,False,RSEM,30,50,0.98500,1.00000,False
True,0.82082,True,5592.00000,0.92394,4,-26.56716,10,False,RSEM,30,50,0.99803,1.00000,False
True,0.92480,True,4721.00000,0.48556,0,-43.53036,0,False,RSEM,30,75,0.56810,0.92629,False
True,0.84163,True,2570.00000,0.47182,1,-14.09416,0,False,RSEM,30,75,0.93113,1.00000,False
True,0.78720,True,2735.00000,0.60832,2,-9.71305,0,False,RSEM,30,75,0.98355,1.00000,False
True,0.76111,True,3173.00000,0.70668,3,-9.09472,0,False,RSEM,30,75,0.99464,1.00000,False
