bias,error-frac,errors,expressed-tpms,log-tpm-rho,median-percent-error,noise_perc,paired_end,quant_method,read_depth,read_length,sensitivity,specificity,stranded
True,0.87936,True,18966,0.94045,-28.46548,0,True,Sailfish,10,100,0.75656,0.94516,True
True,0.94624,True,18823,0.89039,-40.94209,10,True,Sailfish,10,100,0.79233,0.70767,True
True,0.76225,True,19003,0.95372,-9.04858,0,True,Cufflinks,50,50,0.90312,0.90229,False
True,0.82716,True,18844,0.93098,-15.89427,10,True,Cufflinks,50,50,0.90867,0.73145,False
True,0.78695,True,18902,0.95289,-8.97748,0,True,Cufflinks,50,75,0.88430,0.89872,False
True,0.82337,True,18836,0.93043,-15.15376,10,True,Cufflinks,50,75,0.89058,0.74127,False
True,0.78241,True,18737,0.94986,-10.05207,0,True,Cufflinks,50,100,0.86246,0.90382,False
True,0.83282,True,18812,0.92448,-16.57492,10,True,Cufflinks,50,100,0.87550,0.74366,False
True,0.85123,True,19003,0.96793,-21.91508,0,True,Salmon,50,50,0.90159,0.91066,False
True,0.93043,True,18844,0.90048,-34.23758,10,True,Salmon,50,50,0.90501,0.61382,False
True,0.84822,True,18902,0.96719,-21.03133,0,True,Salmon,50,75,0.88631,0.91434,False
True,0.92626,True,18836,0.90832,-32.37073,10,True,Salmon,50,75,0.90168,0.61948,False
True,0.85200,True,18737,0.96381,-21.15439,0,True,Salmon,50,100,0.86524,0.91883,False
True,0.93084,True,18812,0.90938,-33.31413,10,True,Salmon,50,100,0.89209,0.61913,False
True,0.86728,True,19003,0.96507,-28.96068,0,True,RSEM,50,50,0.89875,0.92272,False
True,0.89594,True,18844,0.92942,-30.19148,10,True,RSEM,50,50,0.90278,0.71127,False
True,0.82457,True,18902,0.96338,-17.94381,0,True,RSEM,50,75,0.88604,0.92033,False
True,0.86388,True,18836,0.93592,-22.89880,10,True,RSEM,50,75,0.89239,0.73127,False
True,0.83060,True,18737,0.95946,-16.32134,0,True,RSEM,50,100,0.86081,0.92929,False
True,0.86748,True,18812,0.93651,-22.96448,10,True,RSEM,50,100,0.87752,0.74638,False
True,0.81166,True,19003,0.97034,-15.77623,0,True,Kallisto,50,50,0.90828,0.92404,False
True,0.92868,True,18844,0.90104,-32.51456,10,True,Kallisto,50,50,0.90501,0.62019,False
True,0.80484,True,18902,0.96988,-14.64258,0,True,Kallisto,50,75,0.89213,0.92912,False
True,0.91617,True,18836,0.90922,-30.48370,10,True,Kallisto,50,75,0.90157,0.62521,False
True,0.80797,True,18737,0.96580,-14.20753,0,True,Kallisto,50,100,0.87389,0.93367,False
True,0.91893,True,18812,0.90948,-30.99320,10,True,Kallisto,50,100,0.89321,0.62477,False
True,0.80745,True,19003,0.96410,-16.60412,0,True,Express,50,50,0.87181,0.90796,False
True,0.88803,True,18844,0.92426,-25.09162,10,True,Express,50,50,0.87503,0.70782,False
True,0.81510,True,18902,0.96061,-16.70677,0,True,Express,50,75,0.85441,0.89224,False
True,0.88267,True,18836,0.92704,-24.69053,10,True,Express,50,75,0.86680,0.71592,False
True,0.82708,True,18737,0.95103,-17.34391,0,True,Express,50,100,0.83434,0.88460,False
True,0.88709,True,18812,0.92458,-24.86508,10,True,Express,50,100,0.85520,0.71401,False
True,0.89002,True,19003,0.96952,-32.33023,0,True,Sailfish,50,50,0.90223,0.92606,False
True,0.95877,True,18844,0.90102,-43.79300,10,True,Sailfish,50,50,0.89986,0.62600,False
True,0.87287,True,18902,0.96938,-28.12956,0,True,Sailfish,50,75,0.88895,0.92970,False
True,0.94840,True,18836,0.90872,-39.77643,10,True,Sailfish,50,75,0.89918,0.62880,False
True,0.85996,True,18737,0.96499,-23.57279,0,True,Sailfish,50,100,0.87143,0.93340,False
True,0.95301,True,18812,0.90898,-42.75864,10,True,Sailfish,50,100,0.89071,0.62929,False
True,0.77880,True,19010,0.95177,-7.88307,0,True,Cufflinks,50,50,0.89868,0.90026,True
True,0.80948,True,18875,0.93191,-14.17453,10,True,Cufflinks,50,50,0.90713,0.73855,True
True,0.77728,True,19024,0.95019,-10.10008,0,True,Cufflinks,50,75,0.88367,0.89916,True
True,0.84994,True,18733,0.92181,-16.51405,10,True,Cufflinks,50,75,0.88955,0.74498,True
True,0.80114,True,18933,0.95084,-10.76621,0,True,Cufflinks,50,100,0.86436,0.90173,True
True,0.81331,True,18919,0.92928,-14.45310,10,True,Cufflinks,50,100,0.87991,0.75431,True
True,0.80968,True,19010,0.96706,-19.77843,0,True,Salmon,50,50,0.89437,0.91049,True
True,0.93160,True,18875,0.90938,-32.99667,10,True,Salmon,50,50,0.90379,0.61462,True
True,0.81649,True,19024,0.96689,-19.63669,0,True,Salmon,50,75,0.88388,0.91245,True
True,0.92190,True,18733,0.90773,-30.73521,10,True,Salmon,50,75,0.89452,0.61945,True
True,0.82956,True,18933,0.96419,-20.69942,0,True,Salmon,50,100,0.86732,0.91796,True
True,0.92584,True,18919,0.91182,-31.75140,10,True,Salmon,50,100,0.89603,0.62705,True
True,0.84545,True,19010,0.96546,-25.00121,0,True,RSEM,50,50,0.89511,0.92727,True
True,0.86866,True,18875,0.93549,-24.94357,10,True,RSEM,50,50,0.90458,0.71808,True
True,0.82102,True,19024,0.96277,-18.19089,0,True,RSEM,50,75,0.88278,0.92989,True
True,0.86446,True,18733,0.93478,-23.31871,10,True,RSEM,50,75,0.88891,0.73751,True
True,0.81878,True,18933,0.96138,-18.12617,0,True,RSEM,50,100,0.86241,0.93567,True
True,0.85485,True,18919,0.93765,-21.12014,10,True,RSEM,50,100,0.88112,0.75743,True
True,0.78127,True,19010,0.96928,-14.60251,0,True,Kallisto,50,50,0.90126,0.92357,True
True,0.92837,True,18875,0.90819,-31.61870,10,True,Kallisto,50,50,0.90331,0.62068,True
True,0.78422,True,19024,0.96823,-13.82881,0,True,Kallisto,50,75,0.89066,0.92658,True
True,0.91448,True,18733,0.90784,-29.24034,10,True,Kallisto,50,75,0.89521,0.62548,True
True,0.78968,True,18933,0.96680,-14.24855,0,True,Kallisto,50,100,0.87435,0.93249,True
True,0.92119,True,18919,0.91238,-30.54220,10,True,Kallisto,50,100,0.89672,0.63321,True
True,0.79884,True,19010,0.96280,-15.17006,0,True,Express,50,50,0.86744,0.91879,True
True,0.87099,True,18875,0.92916,-22.98250,10,True,Express,50,50,0.87714,0.71818,True
True,0.80246,True,19024,0.96103,-15.68867,0,True,Express,50,75,0.85697,0.90735,True
True,0.87386,True,18733,0.92587,-23.27895,10,True,Express,50,75,0.86350,0.72316,True
True,0.82417,True,18933,0.95301,-17.49360,0,True,Express,50,100,0.84017,0.89514,True
True,0.87579,True,18919,0.92456,-23.06589,10,True,Express,50,100,0.85797,0.72554,True
True,0.86996,True,19010,0.96900,-27.60159,0,True,Sailfish,50,50,0.89611,0.92529,True
True,0.95433,True,18875,0.90864,-40.14399,10,True,Sailfish,50,50,0.89992,0.62446,True
True,0.84362,True,19024,0.96824,-24.07180,0,True,Sailfish,50,75,0.88893,0.92699,True
True,0.95126,True,18733,0.90801,-39.87392,10,True,Sailfish,50,75,0.89270,0.62913,True
True,0.85169,True,18933,0.96688,-24.86607,0,True,Sailfish,50,100,0.87276,0.93280,True
True,0.96311,True,18919,0.91210,-45.56005,10,True,Sailfish,50,100,0.89370,0.63869,True
True,0.77196,True,19032,0.95073,-9.69367,0,True,Cufflinks,30,50,0.87731,0.90577,False
True,0.82808,True,18893,0.92526,-15.34135,10,True,Cufflinks,30,50,0.88477,0.74572,False
True,0.81318,True,19045,0.94696,-11.55634,0,True,Cufflinks,30,75,0.84741,0.90584,False
True,0.83728,True,18904,0.92597,-17.11945,10,True,Cufflinks,30,75,0.85929,0.75782,False
True,0.79199,True,18893,0.94754,-11.09271,0,True,Cufflinks,30,100,0.83190,0.91216,False
True,0.83241,True,18855,0.92325,-16.18436,10,True,Cufflinks,30,100,0.84094,0.77539,False
True,0.85293,True,19032,0.96208,-21.83624,0,True,Salmon,30,50,0.87437,0.90988,False
True,0.93585,True,18893,0.89816,-35.34524,10,True,Salmon,30,50,0.88842,0.62166,False
True,0.86280,True,19045,0.95948,-23.85296,0,True,Salmon,30,75,0.84747,0.91560,False
True,0.92314,True,18904,0.90962,-32.66959,10,True,Salmon,30,75,0.87431,0.63081,False
True,0.86005,True,18893,0.95759,-23.06782,0,True,Salmon,30,100,0.83497,0.92150,False
True,0.91806,True,18855,0.90747,-31.51449,10,True,Salmon,30,100,0.86364,0.65201,False
True,0.84395,True,19032,0.96100,-23.75115,0,True,RSEM,30,50,0.87863,0.92262,False
True,0.91447,True,18893,0.92668,-33.89004,10,True,RSEM,30,50,0.88149,0.72319,False
True,0.86674,True,19045,0.95932,-28.16629,0,True,RSEM,30,75,0.84663,0.92389,False
True,0.87526,True,18904,0.93220,-26.19378,10,True,RSEM,30,75,0.86072,0.74481,False
True,0.84899,True,18893,0.95562,-21.68091,0,True,RSEM,30,100,0.82867,0.93306,False
True,0.87224,True,18855,0.93106,-25.29978,10,True,RSEM,30,100,0.83941,0.77465,False
True,0.80428,True,19032,0.96493,-14.61648,0,True,Kallisto,30,50,0.88146,0.92614,False
True,0.92648,True,18893,0.89793,-33.92495,10,True,Kallisto,30,50,0.88821,0.62862,False
True,0.83229,True,19045,0.96342,-18.67799,0,True,Kallisto,30,75,0.85335,0.93035,False
True,0.91515,True,18904,0.90981,-30.84357,10,True,Kallisto,30,75,0.87373,0.63825,False
True,0.82798,True,18893,0.96127,-16.49727,0,True,Kallisto,30,100,0.84296,0.93680,False
True,0.90692,True,18855,0.90898,-29.57754,10,True,Kallisto,30,100,0.86460,0.65864,False
True,0.82340,True,19032,0.95866,-17.33861,0,True,Express,30,50,0.84805,0.90767,False
True,0.89541,True,18893,0.91836,-25.86461,10,True,Express,30,50,0.85651,0.71764,False
True,0.82940,True,19045,0.95215,-18.17675,0,True,Express,30,75,0.82111,0.89749,False
True,0.88838,True,18904,0.92185,-25.14327,10,True,Express,30,75,0.83707,0.72603,False
True,0.84677,True,18893,0.94265,-19.53375,0,True,Express,30,100,0.80887,0.88948,False
True,0.88831,True,18855,0.91297,-25.63624,10,True,Express,30,100,0.82132,0.73917,False
True,0.86764,True,19032,0.96383,-26.41580,0,True,Sailfish,30,50,0.87889,0.92578,False
True,0.96221,True,18893,0.89782,-46.17026,10,True,Sailfish,30,50,0.88440,0.63361,False
True,0.91184,True,19045,0.96274,-35.86830,0,True,Sailfish,30,75,0.85051,0.93099,False
True,0.94234,True,18904,0.90989,-39.06055,10,True,Sailfish,30,75,0.87294,0.64006,False
True,0.87286,True,18893,0.96075,-27.01027,0,True,Sailfish,30,100,0.84179,0.93637,False
True,0.93779,True,18855,0.90852,-38.37869,10,True,Sailfish,30,100,0.86370,0.66106,False
True,0.77003,True,18872,0.94913,-10.33405,0,True,Cufflinks,30,50,0.87209,0.91061,True
True,0.82904,True,18893,0.92824,-15.09829,10,True,Cufflinks,30,50,0.88752,0.74697,True
True,0.81799,True,19037,0.94664,-12.04888,0,True,Cufflinks,30,75,0.84772,0.90930,True
True,0.81932,True,18724,0.92740,-14.66348,10,True,Cufflinks,30,75,0.86766,0.75753,True
True,0.81874,True,18879,0.94150,-13.05641,0,True,Cufflinks,30,100,0.82345,0.91173,True
True,0.84072,True,18860,0.92208,-17.63290,10,True,Cufflinks,30,100,0.84560,0.77098,True
True,0.82726,True,18872,0.96226,-21.08791,0,True,Salmon,30,50,0.86954,0.91407,True
True,0.93807,True,18893,0.90058,-34.30096,10,True,Salmon,30,50,0.89144,0.62371,True
True,0.84131,True,19037,0.96056,-22.06825,0,True,Salmon,30,75,0.84667,0.91776,True
True,0.92138,True,18724,0.90652,-31.41468,10,True,Salmon,30,75,0.88053,0.62976,True
True,0.84570,True,18879,0.95613,-21.88222,0,True,Salmon,30,100,0.82737,0.92060,True
True,0.93028,True,18860,0.90394,-33.20735,10,True,Salmon,30,100,0.86437,0.64321,True
True,0.82577,True,18872,0.96133,-19.17123,0,True,RSEM,30,50,0.87526,0.92959,True
True,0.91118,True,18893,0.93086,-32.29564,10,True,RSEM,30,50,0.88488,0.72855,True
True,0.86878,True,19037,0.95845,-29.83016,0,True,RSEM,30,75,0.84630,0.93506,True
True,0.85959,True,18724,0.93233,-22.46170,10,True,RSEM,30,75,0.86659,0.74689,True
True,0.84226,True,18879,0.95332,-21.22023,0,True,RSEM,30,100,0.82372,0.93814,True
True,0.86760,True,18860,0.92914,-24.22782,10,True,RSEM,30,100,0.84438,0.77036,True
True,0.78582,True,18872,0.96567,-13.74916,0,True,Kallisto,30,50,0.87712,0.92814,True
True,0.93543,True,18893,0.90054,-32.70821,10,True,Kallisto,30,50,0.89081,0.63102,True
True,0.80559,True,19037,0.96372,-16.20173,0,True,Kallisto,30,75,0.85486,0.93246,True
True,0.91396,True,18724,0.90685,-29.11346,10,True,Kallisto,30,75,0.88090,0.63735,True
True,0.81514,True,18879,0.96034,-15.99294,0,True,Kallisto,30,100,0.83569,0.93581,True
True,0.92365,True,18860,0.90504,-31.48185,10,True,Kallisto,30,100,0.86432,0.65065,True
True,0.80453,True,18872,0.95924,-15.46784,0,True,Express,30,50,0.84464,0.92056,True
True,0.87493,True,18893,0.92359,-24.62559,10,True,Express,30,50,0.86064,0.72364,True
True,0.82145,True,19037,0.95225,-17.29789,0,True,Express,30,75,0.82497,0.91097,True
True,0.87626,True,18724,0.92258,-23.98505,10,True,Express,30,75,0.84175,0.72972,True
True,0.83882,True,18879,0.94343,-19.08791,0,True,Express,30,100,0.80317,0.89961,True
True,0.89077,True,18860,0.91356,-25.99165,10,True,Express,30,100,0.82466,0.73624,True
True,0.82185,True,18872,0.96587,-20.38864,0,True,Sailfish,30,50,0.87632,0.92823,True
True,0.96067,True,18893,0.90104,-44.64545,10,True,Sailfish,30,50,0.88864,0.63513,True
True,0.88932,True,19037,0.96389,-30.19285,0,True,Sailfish,30,75,0.85318,0.93342,True
True,0.93693,True,18724,0.90664,-35.74950,10,True,Sailfish,30,75,0.88042,0.63809,True
True,0.87060,True,18879,0.96079,-27.38629,0,True,Sailfish,30,100,0.83479,0.93618,True
True,0.95440,True,18860,0.90473,-41.67301,10,True,Sailfish,30,100,0.86410,0.65291,True
