absolute percent error,bias,errors,noise_perc,non-zero-perc,paired_end,quant_method,read_depth,read_length,stranded
78.94737,True,True,0,15.55095,False,Kallisto,50,75,True
84.21053,True,True,0,14.68494,False,Kallisto,50,75,True
89.47368,True,True,0,13.98364,False,Kallisto,50,75,True
94.73684,True,True,0,13.33015,False,Kallisto,50,75,True
100.00000,True,True,0,3.19307,False,Kallisto,50,75,True
0.00000,True,True,10,100.00000,False,Kallisto,50,75,True
5.26316,True,True,10,93.83949,False,Kallisto,50,75,True
10.52632,True,True,10,85.73466,False,Kallisto,50,75,True
15.78947,True,True,10,79.48962,False,Kallisto,50,75,True
21.05263,True,True,10,72.78491,False,Kallisto,50,75,True
26.31579,True,True,10,65.83716,False,Kallisto,50,75,True
31.57895,True,True,10,59.01622,False,Kallisto,50,75,True
36.84211,True,True,10,49.31051,False,Kallisto,50,75,True
42.10526,True,True,10,42.40503,False,Kallisto,50,75,True
47.36842,True,True,10,38.46885,False,Kallisto,50,75,True
52.63158,True,True,10,35.24594,False,Kallisto,50,75,True
57.89474,True,True,10,32.61478,False,Kallisto,50,75,True
63.15789,True,True,10,30.35875,False,Kallisto,50,75,True
68.42105,True,True,10,28.37217,False,Kallisto,50,75,True
73.68421,True,True,10,26.62334,False,Kallisto,50,75,True
78.94737,True,True,10,24.99604,False,Kallisto,50,75,True
84.21053,True,True,10,23.60120,False,Kallisto,50,75,True
89.47368,True,True,10,22.29091,False,Kallisto,50,75,True
94.73684,True,True,10,21.37159,False,Kallisto,50,75,True
100.00000,True,True,10,8.86564,False,Kallisto,50,75,True
0.00000,True,True,0,100.00000,False,Kallisto,50,100,True
5.26316,True,True,0,89.65811,False,Kallisto,50,100,True
10.52632,True,True,0,77.78251,False,Kallisto,50,100,True
15.78947,True,True,0,67.60038,False,Kallisto,50,100,True
21.05263,True,True,0,57.46618,False,Kallisto,50,100,True
26.31579,True,True,0,43.08766,False,Kallisto,50,100,True
31.57895,True,True,0,34.67355,False,Kallisto,50,100,True
36.84211,True,True,0,30.58366,False,Kallisto,50,100,True
42.10526,True,True,0,27.12749,False,Kallisto,50,100,True
47.36842,True,True,0,24.67781,False,Kallisto,50,100,True
52.63158,True,True,0,22.44115,False,Kallisto,50,100,True
57.89474,True,True,0,20.66780,False,Kallisto,50,100,True
63.15789,True,True,0,19.29385,False,Kallisto,50,100,True
68.42105,True,True,0,18.01044,False,Kallisto,50,100,True
73.68421,True,True,0,16.80158,False,Kallisto,50,100,True
78.94737,True,True,0,15.85898,False,Kallisto,50,100,True
84.21053,True,True,0,15.07083,False,Kallisto,50,100,True
89.47368,True,True,0,14.29332,False,Kallisto,50,100,True
94.73684,True,True,0,13.79274,False,Kallisto,50,100,True
100.00000,True,True,0,3.44552,False,Kallisto,50,100,True
0.00000,True,True,10,100.00000,False,Kallisto,50,100,True
5.26316,True,True,10,93.28288,False,Kallisto,50,100,True
10.52632,True,True,10,85.98760,False,Kallisto,50,100,True
15.78947,True,True,10,79.29675,False,Kallisto,50,100,True
21.05263,True,True,10,72.15389,False,Kallisto,50,100,True
26.31579,True,True,10,65.36844,False,Kallisto,50,100,True
31.57895,True,True,10,58.04163,False,Kallisto,50,100,True
36.84211,True,True,10,47.91864,False,Kallisto,50,100,True
42.10526,True,True,10,41.30138,False,Kallisto,50,100,True
47.36842,True,True,10,37.52759,False,Kallisto,50,100,True
52.63158,True,True,10,34.36350,False,Kallisto,50,100,True
57.89474,True,True,10,31.84590,False,Kallisto,50,100,True
63.15789,True,True,10,29.51750,False,Kallisto,50,100,True
68.42105,True,True,10,27.44665,False,Kallisto,50,100,True
73.68421,True,True,10,25.73846,False,Kallisto,50,100,True
78.94737,True,True,10,24.35614,False,Kallisto,50,100,True
84.21053,True,True,10,23.21034,False,Kallisto,50,100,True
89.47368,True,True,10,22.23799,False,Kallisto,50,100,True
94.73684,True,True,10,21.27089,False,Kallisto,50,100,True
100.00000,True,True,10,10.16504,False,Kallisto,50,100,True
0.00000,True,True,0,100.00000,False,Express,50,50,True
5.26316,True,True,0,93.88101,False,Express,50,50,True
10.52632,True,True,0,87.75672,False,Express,50,50,True
15.78947,True,True,0,81.96591,False,Express,50,50,True
21.05263,True,True,0,76.00042,False,Express,50,50,True
26.31579,True,True,0,70.35782,False,Express,50,50,True
31.57895,True,True,0,64.19649,False,Express,50,50,True
36.84211,True,True,0,56.64302,False,Express,50,50,True
42.10526,True,True,0,49.82532,False,Express,50,50,True
47.36842,True,True,0,44.37328,False,Express,50,50,True
52.63158,True,True,0,39.76816,False,Express,50,50,True
57.89474,True,True,0,36.00466,False,Express,50,50,True
63.15789,True,True,0,32.66991,False,Express,50,50,True
68.42105,True,True,0,29.77980,False,Express,50,50,True
73.68421,True,True,0,27.04319,False,Express,50,50,True
78.94737,True,True,0,24.91531,False,Express,50,50,True
84.21053,True,True,0,22.96739,False,Express,50,50,True
89.47368,True,True,0,21.27885,False,Express,50,50,True
94.73684,True,True,0,19.93966,False,Express,50,50,True
100.00000,True,True,0,5.63201,False,Express,50,50,True
0.00000,True,True,10,100.00000,False,Express,50,50,True
5.26316,True,True,10,97.54666,False,Express,50,50,True
10.52632,True,True,10,94.82596,False,Express,50,50,True
15.78947,True,True,10,91.47620,False,Express,50,50,True
21.05263,True,True,10,87.59174,False,Express,50,50,True
26.31579,True,True,10,83.16209,False,Express,50,50,True
31.57895,True,True,10,78.49654,False,Express,50,50,True
36.84211,True,True,10,73.55840,False,Express,50,50,True
42.10526,True,True,10,67.95450,False,Express,50,50,True
47.36842,True,True,10,61.04005,False,Express,50,50,True
52.63158,True,True,10,54.96435,False,Express,50,50,True
57.89474,True,True,10,50.24638,False,Express,50,50,True
63.15789,True,True,10,46.03691,False,Express,50,50,True
68.42105,True,True,10,42.56658,False,Express,50,50,True
73.68421,True,True,10,39.29021,False,Express,50,50,True
78.94737,True,True,10,36.26022,False,Express,50,50,True
84.21053,True,True,10,33.57622,False,Express,50,50,True
89.47368,True,True,10,30.97085,False,Express,50,50,True
94.73684,True,True,10,28.66429,False,Express,50,50,True
100.00000,True,True,10,12.94821,False,Express,50,50,True
0.00000,True,True,0,100.00000,False,Express,50,75,True
5.26316,True,True,0,92.63628,False,Express,50,75,True
10.52632,True,True,0,85.94730,False,Express,50,75,True
15.78947,True,True,0,79.13080,False,Express,50,75,True
21.05263,True,True,0,72.98374,False,Express,50,75,True
26.31579,True,True,0,66.14069,False,Express,50,75,True
31.57895,True,True,0,58.32536,False,Express,50,75,True
36.84211,True,True,0,50.65349,False,Express,50,75,True
42.10526,True,True,0,44.88365,False,Express,50,75,True
47.36842,True,True,0,40.39422,False,Express,50,75,True
52.63158,True,True,0,36.81330,False,Express,50,75,True
57.89474,True,True,0,33.49272,False,Express,50,75,True
63.15789,True,True,0,30.57592,False,Express,50,75,True
68.42105,True,True,0,28.02040,False,Express,50,75,True
73.68421,True,True,0,25.93242,False,Express,50,75,True
78.94737,True,True,0,24.04102,False,Express,50,75,True
84.21053,True,True,0,22.23462,False,Express,50,75,True
89.47368,True,True,0,20.75231,False,Express,50,75,True
94.73684,True,True,0,19.84380,False,Express,50,75,True
100.00000,True,True,0,5.19605,False,Express,50,75,True
0.00000,True,True,10,100.00000,False,Express,50,75,True
5.26316,True,True,10,96.60802,False,Express,50,75,True
10.52632,True,True,10,93.05754,False,Express,50,75,True
15.78947,True,True,10,88.68812,False,Express,50,75,True
21.05263,True,True,10,83.92772,False,Express,50,75,True
26.31579,True,True,10,78.95599,False,Express,50,75,True
31.57895,True,True,10,73.60913,False,Express,50,75,True
36.84211,True,True,10,68.09320,False,Express,50,75,True
42.10526,True,True,10,61.83230,False,Express,50,75,True
47.36842,True,True,10,55.11703,False,Express,50,75,True
52.63158,True,True,10,50.21926,False,Express,50,75,True
57.89474,True,True,10,45.93438,False,Express,50,75,True
63.15789,True,True,10,42.02990,False,Express,50,75,True
68.42105,True,True,10,38.66434,False,Express,50,75,True
73.68421,True,True,10,35.98563,False,Express,50,75,True
78.94737,True,True,10,33.49712,False,Express,50,75,True
84.21053,True,True,10,30.99276,False,Express,50,75,True
89.47368,True,True,10,28.97976,False,Express,50,75,True
94.73684,True,True,10,27.23094,False,Express,50,75,True
100.00000,True,True,10,10.94732,False,Express,50,75,True
0.00000,True,True,0,100.00000,False,Express,50,100,True
5.26316,True,True,0,91.92140,False,Express,50,100,True
10.52632,True,True,0,83.57120,False,Express,50,100,True
15.78947,True,True,0,76.53637,False,Express,50,100,True
21.05263,True,True,0,69.18202,False,Express,50,100,True
26.31579,True,True,0,60.52828,False,Express,50,100,True
31.57895,True,True,0,52.28459,False,Express,50,100,True
36.84211,True,True,0,46.01662,False,Express,50,100,True
42.10526,True,True,0,41.51134,False,Express,50,100,True
47.36842,True,True,0,37.36287,False,Express,50,100,True
52.63158,True,True,0,34.32740,False,Express,50,100,True
57.89474,True,True,0,31.55821,False,Express,50,100,True
63.15789,True,True,0,29.17244,False,Express,50,100,True
68.42105,True,True,0,26.82394,False,Express,50,100,True
73.68421,True,True,0,24.97604,False,Express,50,100,True
78.94737,True,True,0,23.28789,False,Express,50,100,True
84.21053,True,True,0,21.76483,False,Express,50,100,True
89.47368,True,True,0,20.52934,False,Express,50,100,True
94.73684,True,True,0,19.59740,False,Express,50,100,True
100.00000,True,True,0,5.10171,False,Express,50,100,True
0.00000,True,True,10,100.00000,False,Express,50,100,True
5.26316,True,True,10,96.02649,False,Express,50,100,True
10.52632,True,True,10,91.62725,False,Express,50,100,True
15.78947,True,True,10,86.88111,False,Express,50,100,True
21.05263,True,True,10,81.59361,False,Express,50,100,True
26.31579,True,True,10,76.05382,False,Express,50,100,True
31.57895,True,True,10,70.52980,False,Express,50,100,True
36.84211,True,True,10,64.14380,False,Express,50,100,True
42.10526,True,True,10,57.14286,False,Express,50,100,True
47.36842,True,True,10,51.41911,False,Express,50,100,True
52.63158,True,True,10,47.15652,False,Express,50,100,True
57.89474,True,True,10,43.36172,False,Express,50,100,True
63.15789,True,True,10,40.29223,False,Express,50,100,True
68.42105,True,True,10,37.39619,False,Express,50,100,True
73.68421,True,True,10,34.75770,False,Express,50,100,True
78.94737,True,True,10,32.40828,False,Express,50,100,True
84.21053,True,True,10,30.42678,False,Express,50,100,True
89.47368,True,True,10,28.44529,False,Express,50,100,True
94.73684,True,True,10,26.96836,False,Express,50,100,True
100.00000,True,True,10,11.95207,False,Express,50,100,True
0.00000,True,True,0,100.00000,False,Sailfish,50,50,True
5.26316,True,True,0,93.67986,False,Sailfish,50,50,True
10.52632,True,True,0,85.53885,False,Sailfish,50,50,True
15.78947,True,True,0,80.00212,False,Sailfish,50,50,True
21.05263,True,True,0,73.61846,False,Sailfish,50,50,True
26.31579,True,True,0,68.19818,False,Sailfish,50,50,True
31.57895,True,True,0,63.37603,False,Sailfish,50,50,True
36.84211,True,True,0,54.76921,False,Sailfish,50,50,True
42.10526,True,True,0,45.99301,False,Sailfish,50,50,True
47.36842,True,True,0,40.62037,False,Sailfish,50,50,True
52.63158,True,True,0,36.61867,False,Sailfish,50,50,True
57.89474,True,True,0,32.99809,False,Sailfish,50,50,True
63.15789,True,True,0,30.19797,False,Sailfish,50,50,True
68.42105,True,True,0,27.57252,False,Sailfish,50,50,True
73.68421,True,True,0,25.17997,False,Sailfish,50,50,True
78.94737,True,True,0,23.21088,False,Sailfish,50,50,True
84.21053,True,True,0,21.48528,False,Sailfish,50,50,True
89.47368,True,True,0,19.94495,False,Sailfish,50,50,True
94.73684,True,True,0,18.61635,False,Sailfish,50,50,True
100.00000,True,True,0,5.33030,False,Sailfish,50,50,True
0.00000,True,True,10,100.00000,False,Sailfish,50,50,True
5.26316,True,True,10,97.10107,False,Sailfish,50,50,True
10.52632,True,True,10,94.64248,False,Sailfish,50,50,True
15.78947,True,True,10,91.38708,False,Sailfish,50,50,True
21.05263,True,True,10,87.61271,False,Sailfish,50,50,True
26.31579,True,True,10,81.88824,False,Sailfish,50,50,True
31.57895,True,True,10,76.77186,False,Sailfish,50,50,True
36.84211,True,True,10,71.70266,False,Sailfish,50,50,True
42.10526,True,True,10,66.28748,False,Sailfish,50,50,True
47.36842,True,True,10,59.35207,False,Sailfish,50,50,True
52.63158,True,True,10,52.30132,False,Sailfish,50,50,True
57.89474,True,True,10,47.38939,False,Sailfish,50,50,True
63.15789,True,True,10,43.40533,False,Sailfish,50,50,True
68.42105,True,True,10,39.99266,False,Sailfish,50,50,True
73.68421,True,True,10,36.70057,False,Sailfish,50,50,True
78.94737,True,True,10,33.92221,False,Sailfish,50,50,True
84.21053,True,True,10,31.47410,False,Sailfish,50,50,True
89.47368,True,True,10,29.10988,False,Sailfish,50,50,True
94.73684,True,True,10,27.20172,False,Sailfish,50,50,True
100.00000,True,True,10,12.07276,False,Sailfish,50,50,True
0.00000,True,True,0,100.00000,False,Sailfish,50,75,True
5.26316,True,True,0,90.59080,False,Sailfish,50,75,True
10.52632,True,True,0,83.68399,False,Sailfish,50,75,True
15.78947,True,True,0,76.86750,False,Sailfish,50,75,True
21.05263,True,True,0,70.28477,False,Sailfish,50,75,True
26.31579,True,True,0,64.66900,False,Sailfish,50,75,True
31.57895,True,True,0,56.91744,False,Sailfish,50,75,True
36.84211,True,True,0,46.16406,False,Sailfish,50,75,True
42.10526,True,True,0,39.74073,False,Sailfish,50,75,True
47.36842,True,True,0,35.16098,False,Sailfish,50,75,True
52.63158,True,True,0,31.62788,False,Sailfish,50,75,True
57.89474,True,True,0,28.54107,False,Sailfish,50,75,True
63.15789,True,True,0,25.78897,False,Sailfish,50,75,True
68.42105,True,True,0,23.77537,False,Sailfish,50,75,True
73.68421,True,True,0,22.04335,False,Sailfish,50,75,True
78.94737,True,True,0,20.67262,False,Sailfish,50,75,True
84.21053,True,True,0,19.34970,False,Sailfish,50,75,True
89.47368,True,True,0,18.26055,False,Sailfish,50,75,True
94.73684,True,True,0,17.29891,False,Sailfish,50,75,True
100.00000,True,True,0,5.03666,False,Sailfish,50,75,True
0.00000,True,True,10,100.00000,False,Sailfish,50,75,True
5.26316,True,True,10,96.65029,False,Sailfish,50,75,True
10.52632,True,True,10,92.70355,False,Sailfish,50,75,True
15.78947,True,True,10,88.25487,False,Sailfish,50,75,True
21.05263,True,True,10,82.22117,False,Sailfish,50,75,True
26.31579,True,True,10,77.01696,False,Sailfish,50,75,True
31.57895,True,True,10,71.40064,False,Sailfish,50,75,True
36.84211,True,True,10,65.81075,False,Sailfish,50,75,True
42.10526,True,True,10,59.19586,False,Sailfish,50,75,True
47.36842,True,True,10,51.06990,False,Sailfish,50,75,True
52.63158,True,True,10,45.42188,False,Sailfish,50,75,True
57.89474,True,True,10,41.35362,False,Sailfish,50,75,True
63.15789,True,True,10,38.05146,False,Sailfish,50,75,True
68.42105,True,True,10,35.02932,False,Sailfish,50,75,True
73.68421,True,True,10,32.48270,False,Sailfish,50,75,True
78.94737,True,True,10,30.31120,False,Sailfish,50,75,True
84.21053,True,True,10,28.18725,False,Sailfish,50,75,True
89.47368,True,True,10,26.44899,False,Sailfish,50,75,True
94.73684,True,True,10,24.88508,False,Sailfish,50,75,True
100.00000,True,True,10,10.30803,False,Sailfish,50,75,True
0.00000,True,True,0,100.00000,False,Sailfish,50,100,True
5.26316,True,True,0,89.48237,False,Sailfish,50,100,True
10.52632,True,True,0,80.95111,False,Sailfish,50,100,True
15.78947,True,True,0,73.47428,False,Sailfish,50,100,True
21.05263,True,True,0,66.88146,False,Sailfish,50,100,True
26.31579,True,True,0,58.98392,False,Sailfish,50,100,True
31.57895,True,True,0,47.38524,False,Sailfish,50,100,True
36.84211,True,True,0,39.42912,False,Sailfish,50,100,True
42.10526,True,True,0,34.78006,False,Sailfish,50,100,True
47.36842,True,True,0,31.19608,False,Sailfish,50,100,True
52.63158,True,True,0,28.29907,False,Sailfish,50,100,True
57.89474,True,True,0,25.81212,False,Sailfish,50,100,True
63.15789,True,True,0,23.69262,False,Sailfish,50,100,True
68.42105,True,True,0,21.96720,False,Sailfish,50,100,True
73.68421,True,True,0,20.46011,False,Sailfish,50,100,True
78.94737,True,True,0,19.18202,False,Sailfish,50,100,True
84.21053,True,True,0,18.06902,False,Sailfish,50,100,True
89.47368,True,True,0,17.09980,False,Sailfish,50,100,True
94.73684,True,True,0,16.40217,False,Sailfish,50,100,True
100.00000,True,True,0,5.09106,False,Sailfish,50,100,True
0.00000,True,True,10,100.00000,False,Sailfish,50,100,True
5.26316,True,True,10,96.19994,False,Sailfish,50,100,True
10.52632,True,True,10,91.84274,False,Sailfish,50,100,True
15.78947,True,True,10,86.01388,False,Sailfish,50,100,True
21.05263,True,True,10,80.43730,False,Sailfish,50,100,True
26.31579,True,True,10,74.49280,False,Sailfish,50,100,True
31.57895,True,True,10,68.45369,False,Sailfish,50,100,True
36.84211,True,True,10,62.33575,False,Sailfish,50,100,True
42.10526,True,True,10,53.97877,False,Sailfish,50,100,True
47.36842,True,True,10,46.37864,False,Sailfish,50,100,True
52.63158,True,True,10,41.74813,False,Sailfish,50,100,True
57.89474,True,True,10,38.33701,False,Sailfish,50,100,True
63.15789,True,True,10,35.32009,False,Sailfish,50,100,True
68.42105,True,True,10,32.67108,False,Sailfish,50,100,True
73.68421,True,True,10,30.44781,False,Sailfish,50,100,True
78.94737,True,True,10,28.46105,False,Sailfish,50,100,True
84.21053,True,True,10,26.64775,False,Sailfish,50,100,True
89.47368,True,True,10,25.14980,False,Sailfish,50,100,True
94.73684,True,True,10,24.10911,False,Sailfish,50,100,True
100.00000,True,True,10,11.81541,False,Sailfish,50,100,True
0.00000,True,True,0,100.00000,False,Cufflinks,30,50,False
5.26316,True,True,0,91.22461,False,Cufflinks,30,50,False
10.52632,True,True,0,82.52919,False,Cufflinks,30,50,False
15.78947,True,True,0,73.39127,False,Cufflinks,30,50,False
21.05263,True,True,0,63.43765,False,Cufflinks,30,50,False
26.31579,True,True,0,53.19614,False,Cufflinks,30,50,False
31.57895,True,True,0,46.22807,False,Cufflinks,30,50,False
36.84211,True,True,0,41.26459,False,Cufflinks,30,50,False
42.10526,True,True,0,37.38871,False,Cufflinks,30,50,False
47.36842,True,True,0,34.12059,False,Cufflinks,30,50,False
52.63158,True,True,0,31.16170,False,Cufflinks,30,50,False
57.89474,True,True,0,28.83723,False,Cufflinks,30,50,False
63.15789,True,True,0,26.89129,False,Cufflinks,30,50,False
68.42105,True,True,0,25.17460,False,Cufflinks,30,50,False
73.68421,True,True,0,23.52722,False,Cufflinks,30,50,False
78.94737,True,True,0,21.96513,False,Cufflinks,30,50,False
84.21053,True,True,0,20.77624,False,Cufflinks,30,50,False
89.47368,True,True,0,19.52871,False,Cufflinks,30,50,False
94.73684,True,True,0,18.40913,False,Cufflinks,30,50,False
100.00000,True,True,0,7.44789,False,Cufflinks,30,50,False
0.00000,True,True,10,100.00000,False,Cufflinks,30,50,False
5.26316,True,True,10,91.83340,False,Cufflinks,30,50,False
10.52632,True,True,10,84.64090,False,Cufflinks,30,50,False
15.78947,True,True,10,78.25927,False,Cufflinks,30,50,False
21.05263,True,True,10,71.84078,False,Cufflinks,30,50,False
26.31579,True,True,10,65.75400,False,Cufflinks,30,50,False
31.57895,True,True,10,58.17186,False,Cufflinks,30,50,False
36.84211,True,True,10,50.30539,False,Cufflinks,30,50,False
42.10526,True,True,10,44.86099,False,Cufflinks,30,50,False
47.36842,True,True,10,40.92776,False,Cufflinks,30,50,False
52.63158,True,True,10,37.57372,False,Cufflinks,30,50,False
57.89474,True,True,10,34.90944,False,Cufflinks,30,50,False
63.15789,True,True,10,32.54528,False,Cufflinks,30,50,False
68.42105,True,True,10,30.27064,False,Cufflinks,30,50,False
73.68421,True,True,10,28.25400,False,Cufflinks,30,50,False
78.94737,True,True,10,26.38479,False,Cufflinks,30,50,False
84.21053,True,True,10,24.95261,False,Cufflinks,30,50,False
89.47368,True,True,10,23.56255,False,Cufflinks,30,50,False
94.73684,True,True,10,22.18302,False,Cufflinks,30,50,False
100.00000,True,True,10,8.57203,False,Cufflinks,30,50,False
0.00000,True,True,0,100.00000,False,Cufflinks,30,75,False
5.26316,True,True,0,91.34354,False,Cufflinks,30,75,False
10.52632,True,True,0,82.38839,False,Cufflinks,30,75,False
15.78947,True,True,0,72.92656,False,Cufflinks,30,75,False
21.05263,True,True,0,63.48605,False,Cufflinks,30,75,False
26.31579,True,True,0,52.67481,False,Cufflinks,30,75,False
31.57895,True,True,0,44.77039,False,Cufflinks,30,75,False
36.84211,True,True,0,39.93813,False,Cufflinks,30,75,False
42.10526,True,True,0,36.23660,False,Cufflinks,30,75,False
47.36842,True,True,0,33.10577,False,Cufflinks,30,75,False
52.63158,True,True,0,30.42296,False,Cufflinks,30,75,False
57.89474,True,True,0,28.26284,False,Cufflinks,30,75,False
63.15789,True,True,0,26.25740,False,Cufflinks,30,75,False
68.42105,True,True,0,24.56131,False,Cufflinks,30,75,False
73.68421,True,True,0,23.19590,False,Cufflinks,30,75,False
78.94737,True,True,0,21.78783,False,Cufflinks,30,75,False
84.21053,True,True,0,20.66777,False,Cufflinks,30,75,False
89.47368,True,True,0,19.71838,False,Cufflinks,30,75,False
94.73684,True,True,0,18.87567,False,Cufflinks,30,75,False
100.00000,True,True,0,4.78959,False,Cufflinks,30,75,False
0.00000,True,True,10,100.00000,False,Cufflinks,30,75,False
5.26316,True,True,10,91.40513,False,Cufflinks,30,75,False
10.52632,True,True,10,84.11041,False,Cufflinks,30,75,False
15.78947,True,True,10,77.40715,False,Cufflinks,30,75,False
21.05263,True,True,10,70.94901,False,Cufflinks,30,75,False
26.31579,True,True,10,64.90116,False,Cufflinks,30,75,False
31.57895,True,True,10,57.88885,False,Cufflinks,30,75,False
36.84211,True,True,10,49.94405,False,Cufflinks,30,75,False
42.10526,True,True,10,44.15197,False,Cufflinks,30,75,False
47.36842,True,True,10,40.23019,False,Cufflinks,30,75,False
52.63158,True,True,10,37.07039,False,Cufflinks,30,75,False
57.89474,True,True,10,34.35818,False,Cufflinks,30,75,False
63.15789,True,True,10,32.23744,False,Cufflinks,30,75,False
68.42105,True,True,10,30.26589,False,Cufflinks,30,75,False
73.68421,True,True,10,28.79523,False,Cufflinks,30,75,False
78.94737,True,True,10,27.28726,False,Cufflinks,30,75,False
84.21053,True,True,10,25.71002,False,Cufflinks,30,75,False
89.47368,True,True,10,24.58571,False,Cufflinks,30,75,False
94.73684,True,True,10,23.48804,False,Cufflinks,30,75,False
100.00000,True,True,10,10.79022,False,Cufflinks,30,75,False
0.00000,True,True,0,100.00000,False,Cufflinks,30,100,False
5.26316,True,True,0,91.12980,False,Cufflinks,30,100,False
10.52632,True,True,0,81.55544,False,Cufflinks,30,100,False
15.78947,True,True,0,72.32790,False,Cufflinks,30,100,False
21.05263,True,True,0,62.43826,False,Cufflinks,30,100,False
26.31579,True,True,0,52.27010,False,Cufflinks,30,100,False
31.57895,True,True,0,44.68208,False,Cufflinks,30,100,False
36.84211,True,True,0,39.45875,False,Cufflinks,30,100,False
42.10526,True,True,0,35.79611,False,Cufflinks,30,100,False
47.36842,True,True,0,32.89017,False,Cufflinks,30,100,False
52.63158,True,True,0,30.37835,False,Cufflinks,30,100,False
57.89474,True,True,0,28.15554,False,Cufflinks,30,100,False
63.15789,True,True,0,26.33736,False,Cufflinks,30,100,False
68.42105,True,True,0,24.99212,False,Cufflinks,30,100,False
73.68421,True,True,0,23.59958,False,Cufflinks,30,100,False
78.94737,True,True,0,22.27535,False,Cufflinks,30,100,False
84.21053,True,True,0,21.20336,False,Cufflinks,30,100,False
89.47368,True,True,0,20.27851,False,Cufflinks,30,100,False
94.73684,True,True,0,19.49553,False,Cufflinks,30,100,False
100.00000,True,True,0,4.75039,False,Cufflinks,30,100,False
0.00000,True,True,10,100.00000,False,Cufflinks,30,100,False
5.26316,True,True,10,90.90668,False,Cufflinks,30,100,False
10.52632,True,True,10,83.22009,False,Cufflinks,30,100,False
15.78947,True,True,10,76.15458,False,Cufflinks,30,100,False
21.05263,True,True,10,69.24302,False,Cufflinks,30,100,False
26.31579,True,True,10,61.62013,False,Cufflinks,30,100,False
31.57895,True,True,10,52.10213,False,Cufflinks,30,100,False
36.84211,True,True,10,45.45068,False,Cufflinks,30,100,False
42.10526,True,True,10,41.22518,False,Cufflinks,30,100,False
47.36842,True,True,10,38.13037,False,Cufflinks,30,100,False
52.63158,True,True,10,35.51863,False,Cufflinks,30,100,False
57.89474,True,True,10,33.20947,False,Cufflinks,30,100,False
63.15789,True,True,10,31.15511,False,Cufflinks,30,100,False
68.42105,True,True,10,29.40864,False,Cufflinks,30,100,False
73.68421,True,True,10,27.79488,False,Cufflinks,30,100,False
78.94737,True,True,10,26.22890,False,Cufflinks,30,100,False
84.21053,True,True,10,25.05043,False,Cufflinks,30,100,False
89.47368,True,True,10,24.03121,False,Cufflinks,30,100,False
94.73684,True,True,10,23.06508,False,Cufflinks,30,100,False
100.00000,True,True,10,8.20682,False,Cufflinks,30,100,False
0.00000,True,True,0,100.00000,False,Salmon,30,50,False
5.26316,True,True,0,98.65650,False,Salmon,30,50,False
10.52632,True,True,0,97.24370,False,Salmon,30,50,False
15.78947,True,True,0,95.54300,False,Salmon,30,50,False
21.05263,True,True,0,93.46377,False,Salmon,30,50,False
26.31579,True,True,0,90.48355,False,Salmon,30,50,False
31.57895,True,True,0,86.02655,False,Salmon,30,50,False
36.84211,True,True,0,80.58858,False,Salmon,30,50,False
42.10526,True,True,0,75.82769,False,Salmon,30,50,False
47.36842,True,True,0,70.20312,False,Salmon,30,50,False
52.63158,True,True,0,64.67985,False,Salmon,30,50,False
57.89474,True,True,0,56.76814,False,Salmon,30,50,False
63.15789,True,True,0,44.83659,False,Salmon,30,50,False
68.42105,True,True,0,37.72458,False,Salmon,30,50,False
73.68421,True,True,0,32.97969,False,Salmon,30,50,False
78.94737,True,True,0,29.16778,False,Salmon,30,50,False
84.21053,True,True,0,25.91033,False,Salmon,30,50,False
89.47368,True,True,0,23.45258,False,Salmon,30,50,False
94.73684,True,True,0,21.30405,False,Salmon,30,50,False
100.00000,True,True,0,6.73882,False,Salmon,30,50,False
0.00000,True,True,10,100.00000,False,Salmon,30,50,False
5.26316,True,True,10,98.60468,False,Salmon,30,50,False
10.52632,True,True,10,97.18302,False,Salmon,30,50,False
15.78947,True,True,10,95.83509,False,Salmon,30,50,False
21.05263,True,True,10,94.28180,False,Salmon,30,50,False
26.31579,True,True,10,92.32308,False,Salmon,30,50,False
31.57895,True,True,10,89.93260,False,Salmon,30,50,False
36.84211,True,True,10,86.61542,False,Salmon,30,50,False
42.10526,True,True,10,81.77127,False,Salmon,30,50,False
47.36842,True,True,10,76.06361,False,Salmon,30,50,False
52.63158,True,True,10,70.42439,False,Salmon,30,50,False
57.89474,True,True,10,64.23757,False,Salmon,30,50,False
63.15789,True,True,10,56.98189,False,Salmon,30,50,False
68.42105,True,True,10,47.17776,False,Salmon,30,50,False
73.68421,True,True,10,40.75400,False,Salmon,30,50,False
78.94737,True,True,10,35.99410,False,Salmon,30,50,False
84.21053,True,True,10,32.16091,False,Salmon,30,50,False
89.47368,True,True,10,29.17544,False,Salmon,30,50,False
94.73684,True,True,10,26.43218,False,Salmon,30,50,False
100.00000,True,True,10,8.83530,False,Salmon,30,50,False
0.00000,True,True,0,100.00000,False,Salmon,30,75,False
5.26316,True,True,0,97.73321,False,Salmon,30,75,False
10.52632,True,True,0,95.13041,False,Salmon,30,75,False
15.78947,True,True,0,91.96757,False,Salmon,30,75,False
21.05263,True,True,0,87.95669,False,Salmon,30,75,False
26.31579,True,True,0,82.58574,False,Salmon,30,75,False
31.57895,True,True,0,78.25484,False,Salmon,30,75,False
36.84211,True,True,0,73.61459,False,Salmon,30,75,False
42.10526,True,True,0,68.28097,False,Salmon,30,75,False
