bias,error-frac,errors,expressed-tpms,log-tpm-rho,median-percent-error,noise_perc,paired_end,quant_method,read_depth,read_length,sensitivity,specificity,stranded
True,0.85463,True,18986,0.94074,-33.28088,0,True,Sailfish,10,100,0.75334,0.96714,True
True,0.95048,True,18638,0.88839,-46.12283,10,True,Sailfish,10,100,0.77460,0.77246,True
True,0.84190,True,18830,0.94491,-12.52163,0,True,Cufflinks,50,50,0.91285,0.96169,False
True,0.84682,True,19121,0.93128,-15.98213,10,True,Cufflinks,50,50,0.91046,0.86098,False
True,0.84000,True,18831,0.94383,-12.36309,0,True,Cufflinks,50,75,0.89539,0.96528,False
True,0.84777,True,18748,0.93389,-15.09578,10,True,Cufflinks,50,75,0.88857,0.86879,False
True,0.83998,True,19104,0.94475,-13.26426,0,True,Cufflinks,50,100,0.87484,0.96451,False
True,0.84814,True,18991,0.92703,-15.41180,10,True,Cufflinks,50,100,0.87431,0.87504,False
True,0.83255,True,18830,0.95311,-27.63852,0,True,Salmon,50,50,0.90335,0.96054,False
True,0.93269,True,19121,0.89375,-38.89710,10,True,Salmon,50,50,0.89389,0.71327,False
True,0.82943,True,18831,0.95348,-25.86527,0,True,Salmon,50,75,0.88949,0.95975,False
True,0.92437,True,18748,0.89932,-37.21849,10,True,Salmon,50,75,0.88308,0.71407,False
True,0.82878,True,19104,0.95175,-27.88765,0,True,Salmon,50,100,0.87039,0.95574,False
True,0.93544,True,18991,0.89542,-38.32601,10,True,Salmon,50,100,0.87799,0.71988,False
True,0.81429,True,18830,0.96201,-25.00111,0,True,RSEM,50,50,0.91503,0.96822,False
True,0.84551,True,19121,0.94070,-29.01855,10,True,RSEM,50,50,0.90571,0.83764,False
True,0.83596,True,18831,0.96181,-30.19334,0,True,RSEM,50,75,0.89491,0.96854,False
True,0.86921,True,18748,0.94224,-32.24418,10,True,RSEM,50,75,0.88729,0.84929,False
True,0.84600,True,19104,0.95983,-32.07644,0,True,RSEM,50,100,0.87756,0.96926,False
True,0.87642,True,18991,0.93856,-33.43412,10,True,RSEM,50,100,0.87547,0.86215,False
True,0.82517,True,18830,0.95893,-21.68202,0,True,Kallisto,50,50,0.91163,0.96603,False
True,0.93431,True,19121,0.88972,-38.77965,10,True,Kallisto,50,50,0.89274,0.71340,False
True,0.82061,True,18831,0.96079,-20.47136,0,True,Kallisto,50,75,0.89884,0.96763,False
True,0.92442,True,18748,0.89912,-36.11335,10,True,Kallisto,50,75,0.88217,0.71577,False
True,0.82962,True,19104,0.95916,-20.60263,0,True,Kallisto,50,100,0.88055,0.96456,False
True,0.92939,True,18991,0.89558,-36.90818,10,True,Kallisto,50,100,0.87805,0.72199,False
True,0.84620,True,18830,0.96233,-21.41863,0,True,Express,50,50,0.89044,0.95915,False
True,0.85848,True,19121,0.94086,-25.06095,10,True,Express,50,50,0.88186,0.82617,False
True,0.84021,True,18831,0.96248,-21.13392,0,True,Express,50,75,0.87542,0.95712,False
True,0.85662,True,18748,0.93984,-24.43015,10,True,Express,50,75,0.86815,0.82832,False
True,0.84506,True,19104,0.96001,-20.32367,0,True,Express,50,100,0.86657,0.95624,False
True,0.86278,True,18991,0.93620,-27.85494,10,True,Express,50,100,0.85614,0.83830,False
True,0.82645,True,18830,0.95876,-27.32168,0,True,Sailfish,50,50,0.90951,0.96622,False
True,0.95283,True,19121,0.89069,-45.38617,10,True,Sailfish,50,50,0.88918,0.71673,False
True,0.83479,True,18831,0.96100,-30.88687,0,True,Sailfish,50,75,0.89300,0.96805,False
True,0.94890,True,18748,0.89968,-44.14893,10,True,Sailfish,50,75,0.87892,0.71954,False
True,0.86594,True,19104,0.95992,-34.49521,0,True,Sailfish,50,100,0.87673,0.96506,False
True,0.95719,True,18991,0.89566,-45.96042,10,True,Sailfish,50,100,0.87536,0.72630,False
True,0.83798,True,18856,0.94591,-13.39255,0,True,Cufflinks,50,50,0.91287,0.96412,True
True,0.84071,True,18890,0.93363,-14.48107,10,True,Cufflinks,50,50,0.90704,0.86516,True
True,0.83615,True,18865,0.94245,-10.82522,0,True,Cufflinks,50,75,0.89875,0.96531,True
True,0.84007,True,19290,0.93262,-12.57893,10,True,Cufflinks,50,75,0.89497,0.87557,True
True,0.83606,True,18989,0.94708,-11.80214,0,True,Cufflinks,50,100,0.88062,0.96517,True
True,0.84533,True,18969,0.92966,-12.54386,10,True,Cufflinks,50,100,0.87453,0.87786,True
True,0.82982,True,18856,0.95629,-28.00659,0,True,Salmon,50,50,0.90459,0.96071,True
True,0.93589,True,18890,0.89486,-39.05958,10,True,Salmon,50,50,0.89471,0.71585,True
True,0.83255,True,18865,0.95257,-24.66658,0,True,Salmon,50,75,0.89181,0.96017,True
True,0.91534,True,19290,0.90615,-35.23908,10,True,Salmon,50,75,0.89025,0.71984,True
True,0.83401,True,18989,0.95306,-29.01197,0,True,Salmon,50,100,0.87224,0.95726,True
True,0.92535,True,18969,0.89735,-36.90130,10,True,Salmon,50,100,0.87675,0.72075,True
True,0.83570,True,18856,0.96439,-30.00106,0,True,RSEM,50,50,0.91276,0.97227,True
True,0.87824,True,18890,0.94469,-32.04561,10,True,RSEM,50,50,0.90339,0.84717,True
True,0.82491,True,18865,0.95961,-28.76096,0,True,RSEM,50,75,0.89987,0.97260,True
True,0.83390,True,19290,0.94455,-26.48468,10,True,RSEM,50,75,0.89575,0.85902,True
True,0.85239,True,18989,0.96108,-33.59604,0,True,RSEM,50,100,0.88035,0.97234,True
True,0.93263,True,18969,0.94296,-38.96043,10,True,RSEM,50,100,0.87253,0.86995,True
True,0.81794,True,18856,0.96058,-21.77112,0,True,Kallisto,50,50,0.91239,0.96627,True
True,0.94002,True,18890,0.89205,-39.85581,10,True,Kallisto,50,50,0.89190,0.71760,True
True,0.82804,True,18865,0.95838,-19.81996,0,True,Kallisto,50,75,0.90024,0.96780,True
True,0.91363,True,19290,0.90439,-34.21954,10,True,Kallisto,50,75,0.88839,0.72194,True
True,0.81947,True,18989,0.96001,-24.59190,0,True,Kallisto,50,100,0.88298,0.96620,True
True,0.92150,True,18969,0.89768,-35.29001,10,True,Kallisto,50,100,0.87743,0.72329,True
True,0.83300,True,18856,0.96561,-22.15785,0,True,Express,50,50,0.89287,0.96500,True
True,0.84929,True,18890,0.94393,-23.55781,10,True,Express,50,50,0.88269,0.83474,True
True,0.84071,True,18865,0.96218,-18.58416,0,True,Express,50,75,0.88402,0.96281,True
True,0.84935,True,19290,0.94306,-23.39409,10,True,Express,50,75,0.86973,0.84086,True
True,0.84428,True,18989,0.96158,-19.77496,0,True,Express,50,100,0.87019,0.96283,True
True,0.85113,True,18969,0.94149,-22.87971,10,True,Express,50,100,0.85851,0.84245,True
True,0.83597,True,18856,0.96136,-30.90556,0,True,Sailfish,50,50,0.90714,0.96726,True
True,0.96289,True,18890,0.89366,-48.42713,10,True,Sailfish,50,50,0.88682,0.72246,True
True,0.82799,True,18865,0.95890,-29.81509,0,True,Sailfish,50,75,0.89616,0.96815,True
True,0.94329,True,19290,0.90625,-40.87526,10,True,Sailfish,50,75,0.88611,0.72533,True
True,0.85418,True,18989,0.96040,-33.95187,0,True,Sailfish,50,100,0.87919,0.96651,True
True,0.96115,True,18969,0.89919,-47.96511,10,True,Sailfish,50,100,0.87327,0.72943,True
True,0.84123,True,18813,0.94612,-13.75866,0,True,Cufflinks,30,50,0.89582,0.96289,False
True,0.84673,True,18888,0.92657,-13.95166,10,True,Cufflinks,30,50,0.88289,0.86793,False
True,0.84370,True,18944,0.94440,-14.94692,0,True,Cufflinks,30,75,0.85684,0.96375,False
True,0.85484,True,18848,0.92802,-16.57949,10,True,Cufflinks,30,75,0.86014,0.87507,False
True,0.84878,True,18887,0.93853,-15.39607,0,True,Cufflinks,30,100,0.84810,0.96574,False
True,0.84641,True,18966,0.93022,-16.73849,10,True,Cufflinks,30,100,0.84514,0.88569,False
True,0.83735,True,18813,0.95203,-28.91923,0,True,Salmon,30,50,0.88290,0.95989,False
True,0.93514,True,18888,0.89440,-39.62020,10,True,Salmon,30,50,0.87341,0.72448,False
True,0.83752,True,18944,0.95290,-28.65616,0,True,Salmon,30,75,0.85051,0.95812,False
True,0.92015,True,18848,0.89200,-37.78117,10,True,Salmon,30,75,0.86020,0.72560,False
True,0.84413,True,18887,0.94772,-27.65923,0,True,Salmon,30,100,0.84095,0.95654,False
True,0.92629,True,18966,0.90370,-38.41344,10,True,Salmon,30,100,0.85247,0.74309,False
True,0.82773,True,18813,0.96113,-28.46295,0,True,RSEM,30,50,0.89656,0.96782,False
True,0.91068,True,18888,0.93959,-35.00100,10,True,RSEM,30,50,0.87987,0.84696,False
True,0.83361,True,18944,0.96009,-30.00107,0,True,RSEM,30,75,0.86069,0.96678,False
True,0.86036,True,18848,0.93665,-32.55618,10,True,RSEM,30,75,0.85839,0.85560,False
True,0.83724,True,18887,0.95567,-30.52741,0,True,RSEM,30,100,0.85096,0.96849,False
True,0.93009,True,18966,0.94301,-39.22026,10,True,RSEM,30,100,0.84778,0.87536,False
True,0.82517,True,18813,0.95705,-23.16324,0,True,Kallisto,30,50,0.89156,0.96582,False
True,0.93610,True,18888,0.89186,-39.30876,10,True,Kallisto,30,50,0.87034,0.72554,False
True,0.83145,True,18944,0.95865,-23.49192,0,True,Kallisto,30,75,0.86033,0.96648,False
True,0.92164,True,18848,0.89248,-36.96655,10,True,Kallisto,30,75,0.86030,0.72830,False
True,0.83830,True,18887,0.95572,-22.88540,0,True,Kallisto,30,100,0.85291,0.96588,False
True,0.92307,True,18966,0.90449,-37.42477,10,True,Kallisto,30,100,0.85500,0.74589,False
True,0.84867,True,18813,0.96291,-24.52206,0,True,Express,30,50,0.87424,0.95479,False
True,0.85626,True,18888,0.93679,-24.85918,10,True,Express,30,50,0.86118,0.83109,False
True,0.85394,True,18944,0.95943,-22.80071,0,True,Express,30,75,0.84692,0.95314,False
True,0.86381,True,18848,0.93431,-26.47295,10,True,Express,30,75,0.84025,0.83361,False
True,0.85593,True,18887,0.95758,-24.10837,0,True,Express,30,100,0.84111,0.95095,False
True,0.86333,True,18966,0.93800,-27.72025,10,True,Express,30,100,0.83534,0.84639,False
True,0.83049,True,18813,0.95720,-30.14617,0,True,Sailfish,30,50,0.88848,0.96599,False
True,0.96098,True,18888,0.89222,-49.39547,10,True,Sailfish,30,50,0.86669,0.73036,False
True,0.83705,True,18944,0.95923,-30.68213,0,True,Sailfish,30,75,0.85943,0.96669,False
True,0.95310,True,18848,0.89236,-45.75232,10,True,Sailfish,30,75,0.85808,0.73173,False
True,0.83835,True,18887,0.95557,-31.03840,0,True,Sailfish,30,100,0.85037,0.96564,False
True,0.95640,True,18966,0.90458,-46.60867,10,True,Sailfish,30,100,0.85221,0.75027,False
True,0.84183,True,18847,0.94152,-11.39833,0,True,Cufflinks,30,50,0.88529,0.96107,True
True,0.84542,True,18935,0.93124,-17.03860,10,True,Cufflinks,30,50,0.88777,0.87018,True
True,0.85055,True,18969,0.94204,-14.47371,0,True,Cufflinks,30,75,0.86067,0.96371,True
True,0.84688,True,18789,0.92768,-16.52436,10,True,Cufflinks,30,75,0.85912,0.87656,True
True,0.84797,True,19082,0.94113,-16.38259,0,True,Cufflinks,30,100,0.84436,0.96490,True
True,0.84481,True,19106,0.93253,-16.74993,10,True,Cufflinks,30,100,0.84466,0.88265,True
True,0.83446,True,18847,0.94977,-29.82711,0,True,Salmon,30,50,0.87489,0.95928,True
True,0.94566,True,18935,0.88766,-41.21770,10,True,Salmon,30,50,0.87483,0.72242,True
True,0.84628,True,18969,0.94683,-27.95251,0,True,Salmon,30,75,0.85134,0.95793,True
True,0.93230,True,18789,0.89343,-39.13883,10,True,Salmon,30,75,0.86290,0.72702,True
True,0.84278,True,19082,0.94816,-30.68825,0,True,Salmon,30,100,0.84022,0.95711,True
True,0.92411,True,19106,0.90102,-38.04791,10,True,Salmon,30,100,0.85078,0.73131,True
True,0.83552,True,18847,0.95874,-30.94455,0,True,RSEM,30,50,0.88720,0.96878,True
True,0.85170,True,18935,0.93823,-29.34737,10,True,RSEM,30,50,0.88746,0.84734,True
True,0.83067,True,18969,0.95683,-28.53603,0,True,RSEM,30,75,0.86362,0.97013,True
True,0.88610,True,18789,0.93955,-34.39698,10,True,RSEM,30,75,0.86114,0.86012,True
True,0.91159,True,19082,0.95730,-39.12728,0,True,RSEM,30,100,0.84713,0.97118,True
True,0.83340,True,19106,0.94251,-27.14693,10,True,RSEM,30,100,0.84910,0.87083,True
True,0.82247,True,18847,0.95504,-25.61790,0,True,Kallisto,30,50,0.88301,0.96500,True
True,0.94592,True,18935,0.88611,-41.67243,10,True,Kallisto,30,50,0.87177,0.72487,True
True,0.83631,True,18969,0.95570,-22.72154,0,True,Kallisto,30,75,0.86199,0.96679,True
True,0.93007,True,18789,0.89183,-38.34915,10,True,Kallisto,30,75,0.86258,0.73001,True
True,0.82979,True,19082,0.95645,-25.74964,0,True,Kallisto,30,100,0.85017,0.96578,True
True,0.92322,True,19106,0.90210,-36.60282,10,True,Kallisto,30,100,0.85282,0.73484,True
True,0.84937,True,18847,0.96046,-20.97663,0,True,Express,30,50,0.86868,0.95918,True
True,0.86274,True,18935,0.93932,-27.26108,10,True,Express,30,50,0.86306,0.83611,True
True,0.85582,True,18969,0.96012,-22.29691,0,True,Express,30,75,0.85308,0.95889,True
True,0.85726,True,18789,0.93650,-28.70474,10,True,Express,30,75,0.84156,0.83867,True
True,0.85940,True,19082,0.95805,-25.00775,0,True,Express,30,100,0.84326,0.95739,True
True,0.86308,True,19106,0.93949,-26.79979,10,True,Express,30,100,0.83482,0.84605,True
True,0.84061,True,18847,0.95601,-32.48287,0,True,Sailfish,30,50,0.88014,0.96520,True
True,0.95939,True,18935,0.88761,-48.09512,10,True,Sailfish,30,50,0.86998,0.72691,True
True,0.83273,True,18969,0.95605,-29.72811,0,True,Sailfish,30,75,0.86051,0.96688,True
True,0.95455,True,18789,0.89301,-45.77655,10,True,Sailfish,30,75,0.86040,0.73310,True
True,0.90342,True,19082,0.95715,-39.56628,0,True,Sailfish,30,100,0.84609,0.96650,True
True,0.94646,True,19106,0.90299,-42.24501,10,True,Sailfish,30,100,0.85172,0.73735,True
