bias,error-frac,errors,expressed-tpms,log-tpm-rho,median-percent-error,noise_perc,paired_end,quant_method,read_depth,read_length,sensitivity,specificity,stranded,unique sequence length
True,0.97167,True,1306.00000,0.91074,-44.06620,10,False,Sailfish,50,50,0.93874,0.50379,False,4
True,0.84150,True,8221.00000,0.89656,-28.11008,0,False,Sailfish,50,75,0.85853,0.90747,False,0
True,0.79539,True,3040.00000,0.89506,-20.24078,0,False,Sailfish,50,75,0.88882,0.89416,False,1
True,0.73621,True,3571.00000,0.94781,-10.22269,0,False,Sailfish,50,75,0.92187,0.91415,False,2
True,0.72903,True,2897.00000,0.97780,-13.79979,0,False,Sailfish,50,75,0.94270,0.96572,False,3
True,0.99126,True,1259.00000,0.98407,-31.20889,0,False,Sailfish,50,75,0.93805,0.99356,False,4
True,0.94509,True,8104.00000,0.83527,-44.52183,10,False,Sailfish,50,75,0.81787,0.74772,False,0
True,0.91865,True,3196.00000,0.84872,-35.02359,10,False,Sailfish,50,75,0.86076,0.69706,False,1
True,0.90234,True,3461.00000,0.87423,-26.18479,10,False,Sailfish,50,75,0.90696,0.62374,False,2
True,0.91001,True,2878.00000,0.89313,-26.40942,10,False,Sailfish,50,75,0.94441,0.58930,False,3
True,0.97240,True,1268.00000,0.90539,-41.47361,10,False,Sailfish,50,75,0.95505,0.49233,False,4
True,0.83437,True,8187.00000,0.90836,-25.59058,0,False,Sailfish,50,100,0.86515,0.91061,False,0
True,0.78597,True,3065.00000,0.91946,-18.20132,0,False,Sailfish,50,100,0.88515,0.90056,False,1
True,0.74103,True,3568.00000,0.94611,-8.25435,0,False,Sailfish,50,100,0.92096,0.92096,False,2
True,0.71674,True,2856.00000,0.97635,-12.91277,0,False,Sailfish,50,100,0.95413,0.96461,False,3
True,0.98759,True,1209.00000,0.98814,-29.59278,0,False,Sailfish,50,100,0.93383,0.99299,False,4
True,0.93543,True,8223.00000,0.85651,-41.80920,10,False,Sailfish,50,100,0.82452,0.75318,False,0
True,0.91667,True,3108.00000,0.88059,-32.63570,10,False,Sailfish,50,100,0.86197,0.70364,False,1
True,0.88929,True,3595.00000,0.89621,-21.97671,10,False,Sailfish,50,100,0.91933,0.63118,False,2
True,0.88592,True,2840.00000,0.89906,-21.89672,10,False,Sailfish,50,100,0.94366,0.59940,False,3
True,0.96245,True,1305.00000,0.90847,-38.84450,10,False,Sailfish,50,100,0.95939,0.49639,False,4
True,0.93235,True,8337.00000,0.80972,-43.71511,0,False,Cufflinks,50,50,0.82296,0.91023,True,0
True,0.92762,True,3081.00000,0.83526,-37.39862,0,False,Cufflinks,50,50,0.85102,0.90361,True,1
True,0.90596,True,3488.00000,0.86739,-18.95113,0,False,Cufflinks,50,50,0.88475,0.92701,True,2
True,0.90780,True,2755.00000,0.91024,-26.34340,0,False,Cufflinks,50,50,0.91506,0.97111,True,3
True,0.94639,True,1231.00000,0.93931,-58.37884,0,False,Cufflinks,50,50,0.89602,0.99334,True,4
True,0.90058,True,8238.00000,0.79906,-37.90981,10,False,Cufflinks,50,50,0.81185,0.79474,True,0
True,0.88350,True,3116.00000,0.80510,-27.93944,10,False,Cufflinks,50,50,0.84467,0.78410,True,1
True,0.85163,True,3599.00000,0.85991,-10.56550,10,False,Cufflinks,50,50,0.90442,0.73737,True,2
True,0.83287,True,2872.00000,0.89420,-15.86695,10,False,Cufflinks,50,50,0.93141,0.72902,True,3
True,0.90967,True,1251.00000,0.92441,-44.23496,10,False,Cufflinks,50,50,0.92486,0.79029,True,4
True,0.85758,True,8110.00000,0.87274,-24.55117,0,False,Cufflinks,50,75,0.84612,0.91365,True,0
True,0.84131,True,3113.00000,0.87763,-17.76394,0,False,Cufflinks,50,75,0.87440,0.90519,True,1
True,0.80827,True,3531.00000,0.91267,-6.69792,0,False,Cufflinks,50,75,0.90626,0.92544,True,2
True,0.74040,True,2735.00000,0.94875,-8.75859,0,False,Cufflinks,50,75,0.93455,0.97221,True,3
True,0.96624,True,1333.00000,0.97203,-24.87046,0,False,Cufflinks,50,75,0.94074,0.99411,True,4
True,0.90546,True,8272.00000,0.83133,-36.69577,10,False,Cufflinks,50,75,0.82616,0.80827,True,0
True,0.86999,True,3069.00000,0.86123,-26.48357,10,False,Cufflinks,50,75,0.85500,0.80767,True,1
True,0.85628,True,3486.00000,0.88563,-14.03732,10,False,Cufflinks,50,75,0.89960,0.76642,True,2
True,0.86308,True,2863.00000,0.90062,-10.38165,10,False,Cufflinks,50,75,0.93294,0.73219,True,3
True,0.86985,True,1237.00000,0.91943,-27.02253,10,False,Cufflinks,50,75,0.93209,0.78652,True,4
True,0.85263,True,8068.00000,0.88375,-21.79760,0,False,Cufflinks,50,100,0.84829,0.92381,True,0
True,0.81318,True,3126.00000,0.88566,-13.80456,0,False,Cufflinks,50,100,0.87236,0.91560,True,1
True,0.79209,True,3516.00000,0.93139,-3.29719,0,False,Cufflinks,50,100,0.90785,0.93575,True,2
True,0.74955,True,2807.00000,0.94491,-6.81318,0,False,Cufflinks,50,100,0.92875,0.97708,True,3
True,0.95718,True,1261.00000,0.96784,-22.01649,0,False,Cufflinks,50,100,0.93735,0.99429,True,4
True,0.91263,True,8252.00000,0.82787,-39.76233,10,False,Cufflinks,50,100,0.81689,0.83046,True,0
True,0.91094,True,3155.00000,0.84693,-30.02182,10,False,Cufflinks,50,100,0.83645,0.83519,True,1
True,0.89450,True,3488.00000,0.86529,-14.93986,10,False,Cufflinks,50,100,0.89163,0.79981,True,2
True,0.89755,True,2860.00000,0.87925,-7.54861,10,False,Cufflinks,50,100,0.92238,0.75343,True,3
True,0.90952,True,1271.00000,0.87168,-33.67939,10,False,Cufflinks,50,100,0.90795,0.80341,True,4
True,0.97541,True,8337.00000,0.79264,-64.29185,0,False,Salmon,50,50,0.78997,0.88165,True,0
True,0.96949,True,3081.00000,0.80473,-60.22243,0,False,Salmon,50,50,0.82441,0.86546,True,1
True,0.95269,True,3488.00000,0.84536,-50.25946,0,False,Salmon,50,50,0.85292,0.88409,True,2
True,0.97024,True,2755.00000,0.93076,-50.64306,0,False,Salmon,50,50,0.89764,0.94981,True,3
True,1.00000,True,1231.00000,0.98170,-61.31364,0,False,Salmon,50,50,0.87977,0.95215,True,4
True,0.98386,True,8238.00000,0.74881,-73.96960,10,False,Salmon,50,50,0.75674,0.74953,True,0
True,0.97689,True,3116.00000,0.75344,-69.44125,10,False,Salmon,50,50,0.80520,0.71682,True,1
True,0.96777,True,3599.00000,0.81483,-58.77652,10,False,Salmon,50,50,0.86913,0.65552,True,2
True,0.97806,True,2872.00000,0.87111,-59.54492,10,False,Salmon,50,50,0.90007,0.63419,True,3
True,0.98721,True,1251.00000,0.92313,-69.07393,10,False,Salmon,50,50,0.91607,0.52216,True,4
True,0.96202,True,8110.00000,0.83582,-59.19882,0,False,Salmon,50,75,0.80691,0.89031,True,0
True,0.94539,True,3113.00000,0.83376,-53.75473,0,False,Salmon,50,75,0.83071,0.87254,True,1
True,0.92382,True,3531.00000,0.87633,-45.01678,0,False,Salmon,50,75,0.87766,0.89319,True,2
True,0.93784,True,2735.00000,0.94930,-45.13738,0,False,Salmon,50,75,0.89580,0.95337,True,3
True,0.99850,True,1333.00000,0.97771,-56.35565,0,False,Salmon,50,75,0.89572,0.93990,True,4
True,0.97522,True,8272.00000,0.78489,-64.37513,10,False,Salmon,50,75,0.78784,0.74866,True,0
True,0.97198,True,3069.00000,0.82025,-59.75477,10,False,Salmon,50,75,0.83382,0.71178,True,1
True,0.95898,True,3486.00000,0.84666,-47.49174,10,False,Salmon,50,75,0.88468,0.64930,True,2
True,0.96787,True,2863.00000,0.87900,-47.41945,10,False,Salmon,50,75,0.91757,0.62602,True,3
True,0.97979,True,1237.00000,0.91177,-61.70495,10,False,Salmon,50,75,0.91916,0.52879,True,4
True,0.93555,True,8068.00000,0.86301,-51.33350,0,False,Salmon,50,100,0.82796,0.89510,True,0
True,0.90563,True,3126.00000,0.84251,-45.29662,0,False,Salmon,50,100,0.84101,0.88145,True,1
True,0.87628,True,3516.00000,0.89914,-35.04116,0,False,Salmon,50,100,0.88282,0.90322,True,2
True,0.89597,True,2807.00000,0.95178,-38.83740,0,False,Salmon,50,100,0.91022,0.95745,True,3
True,0.99841,True,1261.00000,0.98753,-51.64320,0,False,Salmon,50,100,0.89056,0.94602,True,4
True,0.96777,True,8252.00000,0.82286,-58.72550,10,False,Salmon,50,100,0.80538,0.75141,True,0
True,0.96450,True,3155.00000,0.81521,-52.30295,10,False,Salmon,50,100,0.84406,0.70613,True,1
True,0.94237,True,3488.00000,0.85784,-40.90670,10,False,Salmon,50,100,0.89994,0.65340,True,2
True,0.95000,True,2860.00000,0.89147,-43.81223,10,False,Salmon,50,100,0.92902,0.61751,True,3
True,0.98584,True,1271.00000,0.90851,-57.88677,10,False,Salmon,50,100,0.93470,0.54242,True,4
True,0.72136,True,8337.00000,0.87073,-16.00142,0,False,RSEM,50,50,0.85282,0.91535,True,0
True,0.66342,True,3081.00000,0.88574,-11.68398,0,False,RSEM,50,50,0.87374,0.91738,True,1
True,0.58429,True,3488.00000,0.91745,-7.27177,0,False,RSEM,50,50,0.89593,0.94400,True,2
True,0.51833,True,2755.00000,0.96900,-7.88888,0,False,RSEM,50,50,0.94773,0.98280,True,3
True,0.73761,True,1231.00000,0.98915,-11.37965,0,False,RSEM,50,50,0.95370,0.99322,True,4
True,0.95812,True,8238.00000,0.81585,-38.01973,10,False,RSEM,50,50,0.79388,0.77612,True,0
True,0.95571,True,3116.00000,0.83335,-30.78430,10,False,RSEM,50,50,0.83151,0.76535,True,1
True,0.93720,True,3599.00000,0.88049,-24.00027,10,False,RSEM,50,50,0.88747,0.69525,True,2
True,0.94325,True,2872.00000,0.89585,-22.71612,10,False,RSEM,50,50,0.93837,0.63538,True,3
True,0.94325,True,1251.00000,0.91724,-25.00138,10,False,RSEM,50,50,0.96323,0.50759,True,4
True,0.72811,True,8110.00000,0.90130,-14.33483,0,False,RSEM,50,75,0.85425,0.92659,True,0
True,0.67266,True,3113.00000,0.90625,-11.01354,0,False,RSEM,50,75,0.87857,0.92399,True,1
True,0.60691,True,3531.00000,0.93903,-6.82486,0,False,RSEM,50,75,0.90739,0.94668,True,2
True,0.55027,True,2735.00000,0.97421,-7.69362,0,False,RSEM,50,75,0.94040,0.98196,True,3
True,0.85221,True,1333.00000,0.98120,-13.06110,0,False,RSEM,50,75,0.95274,0.99485,True,4
True,0.93279,True,8272.00000,0.85198,-29.56857,10,False,RSEM,50,75,0.82012,0.78667,True,0
True,0.92994,True,3069.00000,0.88710,-25.19768,10,False,RSEM,50,75,0.84686,0.78718,True,1
True,0.88985,True,3486.00000,0.90163,-19.26254,10,False,RSEM,50,75,0.89357,0.72541,True,2
True,0.88683,True,2863.00000,0.91020,-17.04860,10,False,RSEM,50,75,0.93922,0.65058,True,3
True,0.94584,True,1237.00000,0.91364,-22.75628,10,False,RSEM,50,75,0.96281,0.52952,True,4
True,0.85387,True,8068.00000,0.91727,-22.25489,0,False,RSEM,50,100,0.85622,0.93567,True,0
True,0.79718,True,3126.00000,0.90744,-19.28360,0,False,RSEM,50,100,0.87044,0.93402,True,1
True,0.74915,True,3516.00000,0.94925,-14.81482,0,False,RSEM,50,100,0.90785,0.95489,True,2
True,0.77022,True,2807.00000,0.97885,-16.55955,0,False,RSEM,50,100,0.93623,0.98519,True,3
True,0.99048,True,1261.00000,0.99421,-23.12630,0,False,RSEM,50,100,0.94052,0.99368,True,4
True,0.93238,True,8252.00000,0.87264,-30.00110,10,False,RSEM,50,100,0.82247,0.80686,True,0
True,0.92330,True,3155.00000,0.89736,-26.79014,10,False,RSEM,50,100,0.84596,0.81540,True,1
True,0.88933,True,3488.00000,0.91729,-21.18726,10,False,RSEM,50,100,0.89851,0.75871,True,2
True,0.90105,True,2860.00000,0.92795,-19.37149,10,False,RSEM,50,100,0.94301,0.66641,True,3
True,0.94729,True,1271.00000,0.90213,-26.12278,10,False,RSEM,50,100,0.96302,0.55800,True,4
True,0.81744,True,8337.00000,0.91627,-22.54327,0,False,Kallisto,50,50,0.88053,0.92140,True,0
True,0.78059,True,3081.00000,0.93280,-16.42759,0,False,Kallisto,50,50,0.89841,0.92713,True,1
True,0.73423,True,3488.00000,0.94844,-4.50734,0,False,Kallisto,50,50,0.92575,0.94192,True,2
True,0.68385,True,2755.00000,0.97741,-9.02044,0,False,Kallisto,50,50,0.95535,0.97278,True,3
True,0.98700,True,1231.00000,0.98902,-26.18821,0,False,Kallisto,50,50,0.95045,0.99200,True,4
True,0.91102,True,8238.00000,0.86406,-36.32722,10,False,Kallisto,50,50,0.82192,0.77370,True,0
True,0.88639,True,3116.00000,0.87185,-31.28849,10,False,Kallisto,50,50,0.85558,0.75721,True,1
True,0.82245,True,3599.00000,0.90458,-18.02527,10,False,Kallisto,50,50,0.90720,0.70511,True,2
True,0.82730,True,2872.00000,0.91430,-18.35920,10,False,Kallisto,50,50,0.94429,0.64667,True,3
True,0.95923,True,1251.00000,0.92663,-32.93153,10,False,Kallisto,50,50,0.96163,0.50480,True,4
True,0.81233,True,8110.00000,0.92667,-20.74193,0,False,Kallisto,50,75,0.87324,0.92755,True,0
True,0.78349,True,3113.00000,0.93761,-13.31409,0,False,Kallisto,50,75,0.89656,0.92801,True,1
True,0.74596,True,3531.00000,0.95479,-4.63739,0,False,Kallisto,50,75,0.92382,0.94268,True,2
True,0.70091,True,2735.00000,0.97722,-8.75361,0,False,Kallisto,50,75,0.95064,0.97453,True,3
True,0.98050,True,1333.00000,0.98219,-25.37178,0,False,Kallisto,50,75,0.94449,0.99399,True,4
True,0.89253,True,8272.00000,0.87460,-34.33677,10,False,Kallisto,50,75,0.83511,0.77395,True,0
True,0.85077,True,3069.00000,0.90145,-28.74430,10,False,Kallisto,50,75,0.87064,0.75866,True,1
True,0.82387,True,3486.00000,0.91305,-18.47774,10,False,Kallisto,50,75,0.91165,0.70065,True,2
True,0.80510,True,2863.00000,0.91240,-15.71261,10,False,Kallisto,50,75,0.94481,0.64093,True,3
True,0.95635,True,1237.00000,0.92414,-33.09935,10,False,Kallisto,50,75,0.96281,0.51837,True,4
True,0.81383,True,8068.00000,0.93349,-19.77125,0,False,Kallisto,50,100,0.87196,0.92885,True,0
True,0.77767,True,3126.00000,0.93085,-11.60306,0,False,Kallisto,50,100,0.89187,0.92836,True,1
True,0.74602,True,3516.00000,0.95727,-3.48581,0,False,Kallisto,50,100,0.92093,0.94589,True,2
True,0.71108,True,2807.00000,0.98153,-8.52394,0,False,Kallisto,50,100,0.94264,0.97313,True,3
True,0.98097,True,1261.00000,0.99467,-24.65408,0,False,Kallisto,50,100,0.94607,0.99271,True,4
True,0.89566,True,8252.00000,0.88684,-33.40374,10,False,Kallisto,50,100,0.83713,0.77770,True,0
True,0.86371,True,3155.00000,0.89028,-27.51720,10,False,Kallisto,50,100,0.86339,0.74858,True,1
True,0.81537,True,3488.00000,0.91734,-16.37743,10,False,Kallisto,50,100,0.91170,0.69715,True,2
True,0.81189,True,2860.00000,0.92885,-16.07255,10,False,Kallisto,50,100,0.95000,0.63313,True,3
True,0.94886,True,1271.00000,0.90553,-31.58332,10,False,Kallisto,50,100,0.95673,0.52781,True,4
True,0.91028,True,8337.00000,0.87635,-40.74132,0,False,Express,50,50,0.84515,0.89124,True,0
True,0.86822,True,3081.00000,0.88616,-36.23475,0,False,Express,50,50,0.85622,0.90668,True,1
True,0.83601,True,3488.00000,0.90196,-25.69264,0,False,Express,50,50,0.86296,0.93896,True,2
True,0.84356,True,2755.00000,0.96297,-25.51723,0,False,Express,50,50,0.91361,0.97914,True,3
True,0.96507,True,1231.00000,0.99086,-36.83346,0,False,Express,50,50,0.92851,0.98752,True,4
True,0.96201,True,8238.00000,0.81031,-54.38310,10,False,Express,50,50,0.79340,0.74180,True,0
True,0.94608,True,3116.00000,0.82224,-50.20716,10,False,Express,50,50,0.81483,0.73319,True,1
True,0.93637,True,3599.00000,0.84591,-36.03806,10,False,Express,50,50,0.86468,0.66477,True,2
True,0.94011,True,2872.00000,0.86539,-32.27610,10,False,Express,50,50,0.92514,0.57115,True,3
True,0.95683,True,1251.00000,0.89785,-42.23832,10,False,Express,50,50,0.96563,0.39490,True,4
True,0.89137,True,8110.00000,0.90821,-34.86578,0,False,Express,50,75,0.83896,0.90049,True,0
True,0.85127,True,3113.00000,0.90087,-30.89678,0,False,Express,50,75,0.84806,0.91442,True,1
True,0.82158,True,3531.00000,0.92867,-21.15929,0,False,Express,50,75,0.86831,0.94786,True,2
True,0.81060,True,2735.00000,0.96592,-20.88723,0,False,Express,50,75,0.90420,0.97862,True,3
True,0.97149,True,1333.00000,0.98344,-32.55554,0,False,Express,50,75,0.93173,0.98957,True,4
True,0.94778,True,8272.00000,0.85122,-49.44324,10,False,Express,50,75,0.79739,0.74753,True,0
True,0.93288,True,3069.00000,0.87594,-43.72570,10,False,Express,50,75,0.82796,0.74817,True,1
True,0.91480,True,3486.00000,0.87139,-32.43183,10,False,Express,50,75,0.86288,0.68223,True,2
True,0.90919,True,2863.00000,0.88142,-26.30969,10,False,Express,50,75,0.92421,0.57966,True,3
True,0.96120,True,1237.00000,0.88716,-38.48442,10,False,Express,50,75,0.97736,0.38744,True,4
True,0.86899,True,8068.00000,0.92147,-29.16205,0,False,Express,50,100,0.83912,0.91153,True,0
True,0.84389,True,3126.00000,0.91464,-24.93602,0,False,Express,50,100,0.83909,0.92896,True,1
True,0.80717,True,3516.00000,0.94434,-16.04493,0,False,Express,50,100,0.86604,0.95594,True,2
True,0.76737,True,2807.00000,0.96894,-17.33625,0,False,Express,50,100,0.89740,0.98194,True,3
True,0.94687,True,1261.00000,0.99193,-27.70747,0,False,Express,50,100,0.94052,0.98529,True,4
True,0.93577,True,8252.00000,0.86598,-45.24744,10,False,Express,50,100,0.79835,0.75784,True,0
True,0.92108,True,3155.00000,0.87542,-39.78994,10,False,Express,50,100,0.81014,0.75962,True,1
True,0.89278,True,3488.00000,0.88959,-27.59696,10,False,Express,50,100,0.86325,0.69593,True,2
True,0.90175,True,2860.00000,0.89876,-23.73246,10,False,Express,50,100,0.92587,0.58634,True,3
True,0.94886,True,1271.00000,0.86617,-33.34222,10,False,Express,50,100,0.96932,0.39574,True,4
True,0.89493,True,8337.00000,0.82625,-39.64680,0,False,Sailfish,50,50,0.83675,0.89044,True,0
True,0.84031,True,3081.00000,0.84665,-33.64755,0,False,Sailfish,50,50,0.87050,0.87834,True,1
True,0.79874,True,3488.00000,0.88881,-18.79878,0,False,Sailfish,50,50,0.89880,0.89630,True,2
True,0.80254,True,2755.00000,0.95924,-22.64010,0,False,Sailfish,50,50,0.94047,0.96119,True,3
True,0.99675,True,1231.00000,0.98485,-37.80591,0,False,Sailfish,50,50,0.92689,0.99261,True,4
True,0.96310,True,8238.00000,0.77453,-53.21459,10,False,Sailfish,50,50,0.78830,0.74692,True,0
True,0.94416,True,3116.00000,0.78309,-46.67563,10,False,Sailfish,50,50,0.83312,0.71637,True,1
True,0.92553,True,3599.00000,0.84048,-32.37135,10,False,Sailfish,50,50,0.89386,0.64836,True,2
True,0.93942,True,2872.00000,0.88279,-32.63030,10,False,Sailfish,50,50,0.93175,0.61889,True,3
True,0.96563,True,1251.00000,0.91916,-45.30234,10,False,Sailfish,50,50,0.94884,0.50601,True,4
True,0.87423,True,8110.00000,0.87152,-33.63923,0,False,Sailfish,50,75,0.85105,0.90171,True,0
True,0.82429,True,3113.00000,0.87488,-26.90817,0,False,Sailfish,50,75,0.88082,0.88693,True,1
True,0.78250,True,3531.00000,0.91865,-14.61404,0,False,Sailfish,50,75,0.91447,0.90490,True,2
True,0.78135,True,2735.00000,0.96528,-18.96700,0,False,Sailfish,50,75,0.93455,0.96457,True,3
True,0.99550,True,1333.00000,0.98116,-34.21196,0,False,Sailfish,50,75,0.93323,0.99424,True,4
True,0.94802,True,8272.00000,0.81386,-46.43035,10,False,Sailfish,50,75,0.81105,0.75069,True,0
True,0.93157,True,3069.00000,0.84467,-40.74844,10,False,Sailfish,50,75,0.85077,0.71401,True,1
True,0.90189,True,3486.00000,0.87003,-27.78099,10,False,Sailfish,50,75,0.90247,0.65004,True,2
True,0.90255,True,2863.00000,0.89198,-25.84909,10,False,Sailfish,50,75,0.93678,0.61582,True,3
True,0.96039,True,1237.00000,0.90982,-41.76600,10,False,Sailfish,50,75,0.95311,0.51243,True,4
True,0.85672,True,8068.00000,0.89743,-28.27986,0,False,Sailfish,50,100,0.85895,0.90927,True,0
True,0.80006,True,3126.00000,0.88968,-18.96095,0,False,Sailfish,50,100,0.87876,0.89823,True,1
True,0.75597,True,3516.00000,0.93242,-9.50002,0,False,Sailfish,50,100,0.91496,0.91962,True,2
True,0.72497,True,2807.00000,0.97194,-14.84584,0,False,Sailfish,50,100,0.93872,0.96589,True,3
True,0.99128,True,1261.00000,0.99360,-30.56495,0,False,Sailfish,50,100,0.93973,0.99246,True,4
True,0.93856,True,8252.00000,0.84459,-42.23717,10,False,Sailfish,50,100,0.81835,0.75749,True,0
True,0.91981,True,3155.00000,0.84371,-35.94867,10,False,Sailfish,50,100,0.85832,0.71448,True,1
True,0.89765,True,3488.00000,0.88346,-23.89326,10,False,Sailfish,50,100,0.91112,0.65549,True,2
True,0.89895,True,2860.00000,0.90383,-23.94361,10,False,Sailfish,50,100,0.94790,0.60873,True,3
True,0.96066,True,1271.00000,0.89999,-39.28670,10,False,Sailfish,50,100,0.95358,0.52088,True,4
True,0.85704,True,8072.00000,0.87911,-24.00553,0,False,Cufflinks,30,50,0.83362,0.90987,False,0
True,0.83307,True,3151.00000,0.88355,-15.40625,0,False,Cufflinks,30,50,0.86988,0.90541,False,1
True,0.80121,True,3461.00000,0.92368,-3.69644,0,False,Cufflinks,30,50,0.90899,0.92545,False,2
True,0.76053,True,2777.00000,0.94147,-7.69737,0,False,Cufflinks,30,50,0.92906,0.97042,False,3
True,0.93827,True,1296.00000,0.96615,-23.23729,0,False,Cufflinks,30,50,0.92361,0.99328,False,4
True,0.88175,True,8161.00000,0.84249,-33.08866,10,False,Cufflinks,30,50,0.82098,0.79073,False,0
True,0.83905,True,3088.00000,0.87465,-26.94436,10,False,Cufflinks,30,50,0.85557,0.77449,False,1
True,0.80192,True,3539.00000,0.90678,-13.90748,10,False,Cufflinks,30,50,0.90534,0.72073,False,2
True,0.79408,True,2904.00000,0.90803,-13.60255,10,False,Cufflinks,30,50,0.94525,0.70355,False,3
True,0.97462,True,1300.00000,0.93662,-32.43939,10,False,Cufflinks,30,50,0.93385,0.77535,False,4
True,0.85740,True,8261.00000,0.88772,-23.10026,0,False,Cufflinks,30,75,0.83428,0.91887,False,0
True,0.82753,True,3073.00000,0.89206,-16.03175,0,False,Cufflinks,30,75,0.84966,0.90741,False,1
True,0.80365,True,3453.00000,0.93488,-5.61806,0,False,Cufflinks,30,75,0.88010,0.92947,False,2
True,0.75327,True,2752.00000,0.95193,-6.97241,0,False,Cufflinks,30,75,0.92624,0.97316,False,3
True,0.95455,True,1210.00000,0.96100,-24.24539,0,False,Cufflinks,30,75,0.91901,0.99360,False,4
True,0.87935,True,8073.00000,0.85204,-32.75589,10,False,Cufflinks,30,75,0.81036,0.80102,False,0
True,0.83301,True,3048.00000,0.85612,-24.20972,10,False,Cufflinks,30,75,0.83924,0.79902,False,1
True,0.79667,True,3600.00000,0.89095,-12.22342,10,False,Cufflinks,30,75,0.89444,0.74369,False,2
True,0.78909,True,2878.00000,0.91429,-14.63721,10,False,Cufflinks,30,75,0.92842,0.71287,False,3
True,0.96490,True,1168.00000,0.92507,-33.22806,10,False,Cufflinks,30,75,0.94435,0.76689,False,4
True,0.84332,True,8278.00000,0.89480,-21.53468,0,False,Cufflinks,30,100,0.82218,0.92489,False,0
True,0.81897,True,3110.00000,0.90355,-13.08309,0,False,Cufflinks,30,100,0.84084,0.91542,False,1
True,0.81086,True,3553.00000,0.93729,-3.75131,0,False,Cufflinks,30,100,0.87363,0.93591,False,2
True,0.75980,True,2856.00000,0.95124,-6.17096,0,False,Cufflinks,30,100,0.92192,0.97447,False,3
True,0.92376,True,1233.00000,0.97807,-24.49113,0,False,Cufflinks,30,100,0.93268,0.99297,False,4
True,0.86173,True,8129.00000,0.86772,-28.53934,10,False,Cufflinks,30,100,0.81215,0.81657,False,0
True,0.83792,True,3159.00000,0.87731,-22.94071,10,False,Cufflinks,30,100,0.84552,0.83043,False,1
True,0.79732,True,3439.00000,0.90376,-11.01757,10,False,Cufflinks,30,100,0.87700,0.77938,False,2
True,0.78228,True,2889.00000,0.90951,-8.97480,10,False,Cufflinks,30,100,0.91658,0.73474,False,3
True,0.95581,True,1222.00000,0.95855,-27.88405,10,False,Cufflinks,30,100,0.94926,0.77783,False,4
True,0.97857,True,8072.00000,0.84500,-61.77604,0,False,Salmon,30,50,0.80278,0.88651,False,0
True,0.96763,True,3151.00000,0.84339,-58.77661,0,False,Salmon,30,50,0.83116,0.87265,False,1
True,0.95926,True,3461.00000,0.89873,-49.58846,0,False,Salmon,30,50,0.87865,0.89607,False,2
True,0.97407,True,2777.00000,0.94612,-49.76067,0,False,Salmon,30,50,0.90565,0.94959,False,3
True,1.00000,True,1296.00000,0.98842,-60.79847,0,False,Salmon,30,50,0.88580,0.93834,False,4
True,0.98052,True,8161.00000,0.79796,-67.01995,10,False,Salmon,30,50,0.77932,0.74894,False,0
True,0.97636,True,3088.00000,0.83656,-62.99391,10,False,Salmon,30,50,0.82351,0.70418,False,1
True,0.96101,True,3539.00000,0.86348,-50.57344,10,False,Salmon,30,50,0.88189,0.63879,False,2
True,0.96591,True,2904.00000,0.88429,-50.57511,10,False,Salmon,30,50,0.92493,0.60839,False,3
True,0.97231,True,1300.00000,0.91463,-63.10453,10,False,Salmon,30,50,0.92308,0.51881,False,4
True,0.96017,True,8261.00000,0.86762,-55.10703,0,False,Salmon,30,75,0.80850,0.89571,False,0
True,0.94566,True,3073.00000,0.87085,-51.62938,0,False,Salmon,30,75,0.83306,0.87968,False,1
True,0.93687,True,3453.00000,0.91489,-43.23338,0,False,Salmon,30,75,0.85954,0.90374,False,2
True,0.94586,True,2752.00000,0.95553,-42.27813,0,False,Salmon,30,75,0.90952,0.95499,False,3
True,0.99835,True,1210.00000,0.98351,-55.12165,0,False,Salmon,30,75,0.88099,0.94019,False,4
True,0.97721,True,8073.00000,0.81404,-64.06664,10,False,Salmon,30,75,0.77542,0.74722,False,0
True,0.97146,True,3048.00000,0.80861,-57.17701,10,False,Salmon,30,75,0.82448,0.70501,False,1
True,0.96306,True,3600.00000,0.85085,-47.43785,10,False,Salmon,30,75,0.88083,0.63651,False,2
True,0.96734,True,2878.00000,0.88985,-47.42030,10,False,Salmon,30,75,0.92252,0.60281,False,3
True,0.98459,True,1168.00000,0.90313,-60.51930,10,False,Salmon,30,75,0.93750,0.50349,False,4
True,0.94177,True,8278.00000,0.87782,-49.76693,0,False,Salmon,30,100,0.80611,0.89984,False,0
True,0.93087,True,3110.00000,0.88397,-46.40534,0,False,Salmon,30,100,0.81286,0.88685,False,1
True,0.90487,True,3553.00000,0.92370,-35.89217,0,False,Salmon,30,100,0.85505,0.90847,False,2
True,0.90966,True,2856.00000,0.96290,-35.66281,0,False,Salmon,30,100,0.90931,0.95680,False,3
True,0.99919,True,1233.00000,0.99156,-50.54032,0,False,Salmon,30,100,0.90349,0.94123,False,4
True,0.97441,True,8129.00000,0.83773,-59.05669,10,False,Salmon,30,100,0.79592,0.74827,False,0
True,0.95980,True,3159.00000,0.84064,-53.70756,10,False,Salmon,30,100,0.84330,0.70801,False,1
True,0.94824,True,3439.00000,0.85795,-42.25852,10,False,Salmon,30,100,0.88630,0.64781,False,2
